sample_id,label,source_id,file_path,class_index,split
ds9_img038275_ann038257,2000,ds9,02_extracted/uang/2000/ds9_img038275_ann038257.png,1,train
ds9_img038278_ann038260,2000,ds9,02_extracted/uang/2000/ds9_img038278_ann038260.png,1,train
ds9_img038284_ann038265,2000,ds9,02_extracted/uang/2000/ds9_img038284_ann038265.png,1,train
ds9_img038291_ann038270,2000,ds9,02_extracted/uang/2000/ds9_img038291_ann038270.png,1,train
ds9_img038295_ann038273,2000,ds9,02_extracted/uang/2000/ds9_img038295_ann038273.png,1,test
ds9_img038298_ann038276,2000,ds9,02_extracted/uang/2000/ds9_img038298_ann038276.png,1,train
ds9_img038304_ann038281,2000,ds9,02_extracted/uang/2000/ds9_img038304_ann038281.png,1,train
ds9_img038308_ann038284,2000,ds9,02_extracted/uang/2000/ds9_img038308_ann038284.png,1,test
ds9_img038310_ann038286,2000,ds9,02_extracted/uang/2000/ds9_img038310_ann038286.png,1,train
ds9_img038319_ann038293,2000,ds9,02_extracted/uang/2000/ds9_img038319_ann038293.png,1,train
ds9_img038322_ann038296,2000,ds9,02_extracted/uang/2000/ds9_img038322_ann038296.png,1,train
ds9_img038331_ann038305,2000,ds9,02_extracted/uang/2000/ds9_img038331_ann038305.png,1,train
ds9_img038342_ann038314,2000,ds9,02_extracted/uang/2000/ds9_img038342_ann038314.png,1,train
ds9_img038347_ann038318,2000,ds9,02_extracted/uang/2000/ds9_img038347_ann038318.png,1,train
ds9_img038350_ann038320,2000,ds9,02_extracted/uang/2000/ds9_img038350_ann038320.png,1,train
ds9_img038361_ann038329,2000,ds9,02_extracted/uang/2000/ds9_img038361_ann038329.png,1,train
ds9_img038362_ann038330,2000,ds9,02_extracted/uang/2000/ds9_img038362_ann038330.png,1,train
ds9_img038379_ann038345,2000,ds9,02_extracted/uang/2000/ds9_img038379_ann038345.png,1,train
ds9_img038382_ann038347,2000,ds9,02_extracted/uang/2000/ds9_img038382_ann038347.png,1,train
ds9_img038384_ann038349,2000,ds9,02_extracted/uang/2000/ds9_img038384_ann038349.png,1,train
ds9_img038392_ann038356,2000,ds9,02_extracted/uang/2000/ds9_img038392_ann038356.png,1,train
ds9_img038396_ann038360,2000,ds9,02_extracted/uang/2000/ds9_img038396_ann038360.png,1,validation
ds9_img038407_ann038370,2000,ds9,02_extracted/uang/2000/ds9_img038407_ann038370.png,1,train
ds9_img038411_ann038374,2000,ds9,02_extracted/uang/2000/ds9_img038411_ann038374.png,1,train
ds9_img038432_ann038391,2000,ds9,02_extracted/uang/2000/ds9_img038432_ann038391.png,1,validation
ds9_img038440_ann038398,2000,ds9,02_extracted/uang/2000/ds9_img038440_ann038398.png,1,train
ds9_img038441_ann038399,2000,ds9,02_extracted/uang/2000/ds9_img038441_ann038399.png,1,validation
ds9_img038444_ann038402,2000,ds9,02_extracted/uang/2000/ds9_img038444_ann038402.png,1,validation
ds9_img038462_ann038419,2000,ds9,02_extracted/uang/2000/ds9_img038462_ann038419.png,1,train
ds9_img038463_ann038420,2000,ds9,02_extracted/uang/2000/ds9_img038463_ann038420.png,1,train
ds9_img038482_ann038437,2000,ds9,02_extracted/uang/2000/ds9_img038482_ann038437.png,1,train
ds9_img038492_ann038445,2000,ds9,02_extracted/uang/2000/ds9_img038492_ann038445.png,1,train
ds9_img038502_ann038453,2000,ds9,02_extracted/uang/2000/ds9_img038502_ann038453.png,1,train
ds9_img038506_ann038457,2000,ds9,02_extracted/uang/2000/ds9_img038506_ann038457.png,1,train
ds9_img038507_ann038458,2000,ds9,02_extracted/uang/2000/ds9_img038507_ann038458.png,1,train
ds9_img038510_ann038461,2000,ds9,02_extracted/uang/2000/ds9_img038510_ann038461.png,1,test
ds9_img038511_ann038462,2000,ds9,02_extracted/uang/2000/ds9_img038511_ann038462.png,1,train
ds9_img038527_ann038474,2000,ds9,02_extracted/uang/2000/ds9_img038527_ann038474.png,1,train
ds9_img038536_ann038483,2000,ds9,02_extracted/uang/2000/ds9_img038536_ann038483.png,1,test
ds9_img038558_ann038503,2000,ds9,02_extracted/uang/2000/ds9_img038558_ann038503.png,1,train
ds9_img038561_ann038506,2000,ds9,02_extracted/uang/2000/ds9_img038561_ann038506.png,1,test
ds9_img038578_ann038520,2000,ds9,02_extracted/uang/2000/ds9_img038578_ann038520.png,1,train
ds9_img038587_ann038528,2000,ds9,02_extracted/uang/2000/ds9_img038587_ann038528.png,1,train
ds9_img038588_ann038529,2000,ds9,02_extracted/uang/2000/ds9_img038588_ann038529.png,1,train
ds9_img038602_ann038543,2000,ds9,02_extracted/uang/2000/ds9_img038602_ann038543.png,1,train
ds9_img038606_ann038547,2000,ds9,02_extracted/uang/2000/ds9_img038606_ann038547.png,1,train
ds9_img038617_ann038557,2000,ds9,02_extracted/uang/2000/ds9_img038617_ann038557.png,1,train
ds9_img038618_ann038558,2000,ds9,02_extracted/uang/2000/ds9_img038618_ann038558.png,1,test
ds9_img038624_ann038563,2000,ds9,02_extracted/uang/2000/ds9_img038624_ann038563.png,1,train
ds9_img038625_ann038564,2000,ds9,02_extracted/uang/2000/ds9_img038625_ann038564.png,1,train
ds9_img038633_ann038572,2000,ds9,02_extracted/uang/2000/ds9_img038633_ann038572.png,1,train
ds9_img038634_ann038573,2000,ds9,02_extracted/uang/2000/ds9_img038634_ann038573.png,1,train
ds9_img038639_ann038576,2000,ds9,02_extracted/uang/2000/ds9_img038639_ann038576.png,1,train
ds9_img038640_ann038577,2000,ds9,02_extracted/uang/2000/ds9_img038640_ann038577.png,1,train
ds9_img038642_ann038579,2000,ds9,02_extracted/uang/2000/ds9_img038642_ann038579.png,1,train
ds9_img038662_ann038596,2000,ds9,02_extracted/uang/2000/ds9_img038662_ann038596.png,1,test
ds9_img038679_ann038612,2000,ds9,02_extracted/uang/2000/ds9_img038679_ann038612.png,1,train
ds9_img038686_ann038618,2000,ds9,02_extracted/uang/2000/ds9_img038686_ann038618.png,1,train
ds9_img038700_ann038631,2000,ds9,02_extracted/uang/2000/ds9_img038700_ann038631.png,1,test
ds9_img038708_ann038639,2000,ds9,02_extracted/uang/2000/ds9_img038708_ann038639.png,1,train
ds9_img038709_ann038640,2000,ds9,02_extracted/uang/2000/ds9_img038709_ann038640.png,1,train
ds9_img038732_ann038660,2000,ds9,02_extracted/uang/2000/ds9_img038732_ann038660.png,1,train
ds9_img038733_ann038661,2000,ds9,02_extracted/uang/2000/ds9_img038733_ann038661.png,1,validation
ds9_img038746_ann038673,2000,ds9,02_extracted/uang/2000/ds9_img038746_ann038673.png,1,validation
ds9_img038754_ann038679,2000,ds9,02_extracted/uang/2000/ds9_img038754_ann038679.png,1,test
ds9_img038761_ann038685,2000,ds9,02_extracted/uang/2000/ds9_img038761_ann038685.png,1,train
ds9_img038770_ann038694,2000,ds9,02_extracted/uang/2000/ds9_img038770_ann038694.png,1,train
ds9_img038778_ann038701,2000,ds9,02_extracted/uang/2000/ds9_img038778_ann038701.png,1,test
ds9_img038780_ann038703,2000,ds9,02_extracted/uang/2000/ds9_img038780_ann038703.png,1,validation
ds9_img038782_ann038705,2000,ds9,02_extracted/uang/2000/ds9_img038782_ann038705.png,1,train
ds9_img038790_ann038711,2000,ds9,02_extracted/uang/2000/ds9_img038790_ann038711.png,1,train
ds9_img038795_ann038715,2000,ds9,02_extracted/uang/2000/ds9_img038795_ann038715.png,1,train
ds9_img038796_ann038716,2000,ds9,02_extracted/uang/2000/ds9_img038796_ann038716.png,1,train
ds9_img038805_ann038724,2000,ds9,02_extracted/uang/2000/ds9_img038805_ann038724.png,1,train
ds9_img038806_ann038725,2000,ds9,02_extracted/uang/2000/ds9_img038806_ann038725.png,1,validation
ds9_img038809_ann038728,2000,ds9,02_extracted/uang/2000/ds9_img038809_ann038728.png,1,train
ds9_img038820_ann038739,2000,ds9,02_extracted/uang/2000/ds9_img038820_ann038739.png,1,train
ds9_img038831_ann038750,2000,ds9,02_extracted/uang/2000/ds9_img038831_ann038750.png,1,train
ds9_img038837_ann038756,2000,ds9,02_extracted/uang/2000/ds9_img038837_ann038756.png,1,train
ds9_img038843_ann038762,2000,ds9,02_extracted/uang/2000/ds9_img038843_ann038762.png,1,train
ds9_img038849_ann038767,2000,ds9,02_extracted/uang/2000/ds9_img038849_ann038767.png,1,train
ds9_img038863_ann038780,2000,ds9,02_extracted/uang/2000/ds9_img038863_ann038780.png,1,test
ds9_img038879_ann038794,2000,ds9,02_extracted/uang/2000/ds9_img038879_ann038794.png,1,train
ds9_img038886_ann038801,2000,ds9,02_extracted/uang/2000/ds9_img038886_ann038801.png,1,train
ds9_img038888_ann038803,2000,ds9,02_extracted/uang/2000/ds9_img038888_ann038803.png,1,train
ds9_img038902_ann038814,2000,ds9,02_extracted/uang/2000/ds9_img038902_ann038814.png,1,test
ds9_img038906_ann038818,2000,ds9,02_extracted/uang/2000/ds9_img038906_ann038818.png,1,validation
ds9_img038916_ann038827,2000,ds9,02_extracted/uang/2000/ds9_img038916_ann038827.png,1,train
ds9_img038924_ann038834,2000,ds9,02_extracted/uang/2000/ds9_img038924_ann038834.png,1,train
ds9_img038937_ann038845,2000,ds9,02_extracted/uang/2000/ds9_img038937_ann038845.png,1,train
ds9_img038951_ann038859,2000,ds9,02_extracted/uang/2000/ds9_img038951_ann038859.png,1,train
ds9_img038973_ann038877,2000,ds9,02_extracted/uang/2000/ds9_img038973_ann038877.png,1,train
ds9_img038977_ann038881,2000,ds9,02_extracted/uang/2000/ds9_img038977_ann038881.png,1,train
ds9_img038993_ann038897,2000,ds9,02_extracted/uang/2000/ds9_img038993_ann038897.png,1,train
ds9_img038994_ann038898,2000,ds9,02_extracted/uang/2000/ds9_img038994_ann038898.png,1,train
ds9_img038995_ann038899,2000,ds9,02_extracted/uang/2000/ds9_img038995_ann038899.png,1,train
ds9_img039001_ann038904,2000,ds9,02_extracted/uang/2000/ds9_img039001_ann038904.png,1,train
ds9_img039015_ann038917,2000,ds9,02_extracted/uang/2000/ds9_img039015_ann038917.png,1,train
ds9_img039038_ann038935,2000,ds9,02_extracted/uang/2000/ds9_img039038_ann038935.png,1,train
ds9_img039043_ann038938,2000,ds9,02_extracted/uang/2000/ds9_img039043_ann038938.png,1,train
ds9_img039045_ann038939,2000,ds9,02_extracted/uang/2000/ds9_img039045_ann038939.png,1,validation
ds9_img039048_ann038942,2000,ds9,02_extracted/uang/2000/ds9_img039048_ann038942.png,1,train
ds9_img039052_ann038945,2000,ds9,02_extracted/uang/2000/ds9_img039052_ann038945.png,1,train
ds9_img039058_ann038950,2000,ds9,02_extracted/uang/2000/ds9_img039058_ann038950.png,1,validation
ds9_img039068_ann038957,2000,ds9,02_extracted/uang/2000/ds9_img039068_ann038957.png,1,train
ds9_img039069_ann038958,2000,ds9,02_extracted/uang/2000/ds9_img039069_ann038958.png,1,test
ds9_img039081_ann038970,2000,ds9,02_extracted/uang/2000/ds9_img039081_ann038970.png,1,train
ds9_img039082_ann038971,2000,ds9,02_extracted/uang/2000/ds9_img039082_ann038971.png,1,train
ds9_img039083_ann038972,2000,ds9,02_extracted/uang/2000/ds9_img039083_ann038972.png,1,train
ds9_img039102_ann038990,2000,ds9,02_extracted/uang/2000/ds9_img039102_ann038990.png,1,train
ds9_img039103_ann038991,2000,ds9,02_extracted/uang/2000/ds9_img039103_ann038991.png,1,train
ds9_img039107_ann038995,2000,ds9,02_extracted/uang/2000/ds9_img039107_ann038995.png,1,train
ds9_img039118_ann039005,2000,ds9,02_extracted/uang/2000/ds9_img039118_ann039005.png,1,train
ds9_img039125_ann039011,2000,ds9,02_extracted/uang/2000/ds9_img039125_ann039011.png,1,train
ds9_img039126_ann039012,2000,ds9,02_extracted/uang/2000/ds9_img039126_ann039012.png,1,validation
ds9_img039130_ann039016,2000,ds9,02_extracted/uang/2000/ds9_img039130_ann039016.png,1,train
ds9_img039134_ann039020,2000,ds9,02_extracted/uang/2000/ds9_img039134_ann039020.png,1,validation
ds9_img039143_ann039028,2000,ds9,02_extracted/uang/2000/ds9_img039143_ann039028.png,1,train
ds9_img039147_ann039032,2000,ds9,02_extracted/uang/2000/ds9_img039147_ann039032.png,1,train
ds9_img039151_ann039036,2000,ds9,02_extracted/uang/2000/ds9_img039151_ann039036.png,1,train
ds9_img039154_ann039038,2000,ds9,02_extracted/uang/2000/ds9_img039154_ann039038.png,1,validation
ds9_img039155_ann039039,2000,ds9,02_extracted/uang/2000/ds9_img039155_ann039039.png,1,test
ds9_img039162_ann039044,2000,ds9,02_extracted/uang/2000/ds9_img039162_ann039044.png,1,train
ds9_img039165_ann039047,2000,ds9,02_extracted/uang/2000/ds9_img039165_ann039047.png,1,train
ds9_img039168_ann039048,2000,ds9,02_extracted/uang/2000/ds9_img039168_ann039048.png,1,test
ds9_img039169_ann039049,2000,ds9,02_extracted/uang/2000/ds9_img039169_ann039049.png,1,train
ds9_img039179_ann039057,2000,ds9,02_extracted/uang/2000/ds9_img039179_ann039057.png,1,train
ds9_img039190_ann039065,2000,ds9,02_extracted/uang/2000/ds9_img039190_ann039065.png,1,train
ds9_img039191_ann039066,2000,ds9,02_extracted/uang/2000/ds9_img039191_ann039066.png,1,train
ds9_img039197_ann039072,2000,ds9,02_extracted/uang/2000/ds9_img039197_ann039072.png,1,train
ds9_img039199_ann039074,2000,ds9,02_extracted/uang/2000/ds9_img039199_ann039074.png,1,train
ds9_img039208_ann039082,2000,ds9,02_extracted/uang/2000/ds9_img039208_ann039082.png,1,validation
ds9_img039213_ann039086,2000,ds9,02_extracted/uang/2000/ds9_img039213_ann039086.png,1,train
ds9_img039220_ann039092,2000,ds9,02_extracted/uang/2000/ds9_img039220_ann039092.png,1,train
ds9_img039223_ann039095,2000,ds9,02_extracted/uang/2000/ds9_img039223_ann039095.png,1,train
ds9_img039238_ann039108,2000,ds9,02_extracted/uang/2000/ds9_img039238_ann039108.png,1,validation
ds9_img039242_ann039112,2000,ds9,02_extracted/uang/2000/ds9_img039242_ann039112.png,1,test
ds9_img039260_ann039127,2000,ds9,02_extracted/uang/2000/ds9_img039260_ann039127.png,1,train
ds9_img039263_ann039130,2000,ds9,02_extracted/uang/2000/ds9_img039263_ann039130.png,1,train
ds9_img039276_ann039141,2000,ds9,02_extracted/uang/2000/ds9_img039276_ann039141.png,1,train
ds9_img039278_ann039142,2000,ds9,02_extracted/uang/2000/ds9_img039278_ann039142.png,1,test
ds9_img039281_ann039145,2000,ds9,02_extracted/uang/2000/ds9_img039281_ann039145.png,1,test
ds9_img039284_ann039148,2000,ds9,02_extracted/uang/2000/ds9_img039284_ann039148.png,1,train
ds9_img039312_ann039173,2000,ds9,02_extracted/uang/2000/ds9_img039312_ann039173.png,1,validation
ds9_img039320_ann039180,2000,ds9,02_extracted/uang/2000/ds9_img039320_ann039180.png,1,train
ds9_img039337_ann039195,2000,ds9,02_extracted/uang/2000/ds9_img039337_ann039195.png,1,train
ds9_img039352_ann039208,2000,ds9,02_extracted/uang/2000/ds9_img039352_ann039208.png,1,validation
ds9_img039361_ann039215,2000,ds9,02_extracted/uang/2000/ds9_img039361_ann039215.png,1,train
ds9_img039384_ann039238,2000,ds9,02_extracted/uang/2000/ds9_img039384_ann039238.png,1,train
ds9_img039386_ann039239,2000,ds9,02_extracted/uang/2000/ds9_img039386_ann039239.png,1,train
ds9_img039389_ann039242,2000,ds9,02_extracted/uang/2000/ds9_img039389_ann039242.png,1,train
ds9_img039427_ann039275,2000,ds9,02_extracted/uang/2000/ds9_img039427_ann039275.png,1,train
ds9_img039431_ann039279,2000,ds9,02_extracted/uang/2000/ds9_img039431_ann039279.png,1,train
ds9_img039443_ann039289,2000,ds9,02_extracted/uang/2000/ds9_img039443_ann039289.png,1,train
ds9_img039455_ann039300,2000,ds9,02_extracted/uang/2000/ds9_img039455_ann039300.png,1,train
ds9_img039459_ann039304,2000,ds9,02_extracted/uang/2000/ds9_img039459_ann039304.png,1,train
ds9_img039462_ann039306,2000,ds9,02_extracted/uang/2000/ds9_img039462_ann039306.png,1,test
ds9_img039472_ann039314,2000,ds9,02_extracted/uang/2000/ds9_img039472_ann039314.png,1,train
ds9_img039478_ann039320,2000,ds9,02_extracted/uang/2000/ds9_img039478_ann039320.png,1,train
ds9_img039507_ann039344,2000,ds9,02_extracted/uang/2000/ds9_img039507_ann039344.png,1,train
ds9_img039514_ann039350,2000,ds9,02_extracted/uang/2000/ds9_img039514_ann039350.png,1,train
ds9_img039521_ann039355,2000,ds9,02_extracted/uang/2000/ds9_img039521_ann039355.png,1,train
ds9_img039526_ann039360,2000,ds9,02_extracted/uang/2000/ds9_img039526_ann039360.png,1,train
ds9_img039528_ann039362,2000,ds9,02_extracted/uang/2000/ds9_img039528_ann039362.png,1,train
ds9_img039535_ann039368,2000,ds9,02_extracted/uang/2000/ds9_img039535_ann039368.png,1,train
ds9_img039539_ann039372,2000,ds9,02_extracted/uang/2000/ds9_img039539_ann039372.png,1,train
ds9_img039550_ann039380,2000,ds9,02_extracted/uang/2000/ds9_img039550_ann039380.png,1,train
ds9_img039563_ann039391,2000,ds9,02_extracted/uang/2000/ds9_img039563_ann039391.png,1,train
ds9_img039568_ann039396,2000,ds9,02_extracted/uang/2000/ds9_img039568_ann039396.png,1,train
ds9_img039571_ann039399,2000,ds9,02_extracted/uang/2000/ds9_img039571_ann039399.png,1,train
ds9_img039585_ann039409,2000,ds9,02_extracted/uang/2000/ds9_img039585_ann039409.png,1,train
ds9_img039592_ann039416,2000,ds9,02_extracted/uang/2000/ds9_img039592_ann039416.png,1,train
ds9_img039593_ann039417,2000,ds9,02_extracted/uang/2000/ds9_img039593_ann039417.png,1,validation
ds9_img039606_ann039430,2000,ds9,02_extracted/uang/2000/ds9_img039606_ann039430.png,1,train
ds9_img039609_ann039432,2000,ds9,02_extracted/uang/2000/ds9_img039609_ann039432.png,1,train
ds9_img039620_ann039443,2000,ds9,02_extracted/uang/2000/ds9_img039620_ann039443.png,1,train
ds9_img039621_ann039444,2000,ds9,02_extracted/uang/2000/ds9_img039621_ann039444.png,1,validation
ds9_img039623_ann039446,2000,ds9,02_extracted/uang/2000/ds9_img039623_ann039446.png,1,train
ds9_img039633_ann039454,2000,ds9,02_extracted/uang/2000/ds9_img039633_ann039454.png,1,train
ds9_img039637_ann039458,2000,ds9,02_extracted/uang/2000/ds9_img039637_ann039458.png,1,train
ds9_img039643_ann039464,2000,ds9,02_extracted/uang/2000/ds9_img039643_ann039464.png,1,train
ds9_img039646_ann039467,2000,ds9,02_extracted/uang/2000/ds9_img039646_ann039467.png,1,train
ds9_img039661_ann039479,2000,ds9,02_extracted/uang/2000/ds9_img039661_ann039479.png,1,train
ds9_img039677_ann039492,2000,ds9,02_extracted/uang/2000/ds9_img039677_ann039492.png,1,train
ds9_img039687_ann039501,2000,ds9,02_extracted/uang/2000/ds9_img039687_ann039501.png,1,test
ds9_img039689_ann039502,2000,ds9,02_extracted/uang/2000/ds9_img039689_ann039502.png,1,train
ds9_img039695_ann039508,2000,ds9,02_extracted/uang/2000/ds9_img039695_ann039508.png,1,train
ds9_img039701_ann039512,2000,ds9,02_extracted/uang/2000/ds9_img039701_ann039512.png,1,train
ds9_img039702_ann039513,2000,ds9,02_extracted/uang/2000/ds9_img039702_ann039513.png,1,test
ds9_img039703_ann039514,2000,ds9,02_extracted/uang/2000/ds9_img039703_ann039514.png,1,train
ds9_img039704_ann039515,2000,ds9,02_extracted/uang/2000/ds9_img039704_ann039515.png,1,validation
ds9_img039706_ann039517,2000,ds9,02_extracted/uang/2000/ds9_img039706_ann039517.png,1,validation
ds9_img039724_ann039531,2000,ds9,02_extracted/uang/2000/ds9_img039724_ann039531.png,1,train
ds9_img039729_ann039536,2000,ds9,02_extracted/uang/2000/ds9_img039729_ann039536.png,1,train
ds9_img039736_ann039541,2000,ds9,02_extracted/uang/2000/ds9_img039736_ann039541.png,1,train
ds9_img039740_ann039544,2000,ds9,02_extracted/uang/2000/ds9_img039740_ann039544.png,1,test
ds9_img039751_ann039555,2000,ds9,02_extracted/uang/2000/ds9_img039751_ann039555.png,1,train
ds9_img039755_ann039559,2000,ds9,02_extracted/uang/2000/ds9_img039755_ann039559.png,1,train
ds9_img039770_ann039573,2000,ds9,02_extracted/uang/2000/ds9_img039770_ann039573.png,1,train
ds9_img039779_ann039579,2000,ds9,02_extracted/uang/2000/ds9_img039779_ann039579.png,1,train
ds9_img039784_ann039582,2000,ds9,02_extracted/uang/2000/ds9_img039784_ann039582.png,1,train
ds9_img039793_ann039590,2000,ds9,02_extracted/uang/2000/ds9_img039793_ann039590.png,1,train
ds9_img039794_ann039591,2000,ds9,02_extracted/uang/2000/ds9_img039794_ann039591.png,1,train
ds9_img039795_ann039592,2000,ds9,02_extracted/uang/2000/ds9_img039795_ann039592.png,1,train
ds9_img039806_ann039602,2000,ds9,02_extracted/uang/2000/ds9_img039806_ann039602.png,1,train
ds9_img039808_ann039603,2000,ds9,02_extracted/uang/2000/ds9_img039808_ann039603.png,1,train
ds9_img039810_ann039605,2000,ds9,02_extracted/uang/2000/ds9_img039810_ann039605.png,1,train
ds9_img039814_ann039608,2000,ds9,02_extracted/uang/2000/ds9_img039814_ann039608.png,1,train
ds9_img039820_ann039612,2000,ds9,02_extracted/uang/2000/ds9_img039820_ann039612.png,1,train
ds9_img039833_ann039625,2000,ds9,02_extracted/uang/2000/ds9_img039833_ann039625.png,1,train
ds9_img039834_ann039626,2000,ds9,02_extracted/uang/2000/ds9_img039834_ann039626.png,1,train
ds9_img039848_ann039637,2000,ds9,02_extracted/uang/2000/ds9_img039848_ann039637.png,1,train
ds9_img039883_ann039667,2000,ds9,02_extracted/uang/2000/ds9_img039883_ann039667.png,1,train
ds9_img039888_ann039670,2000,ds9,02_extracted/uang/2000/ds9_img039888_ann039670.png,1,train
ds9_img039901_ann039679,2000,ds9,02_extracted/uang/2000/ds9_img039901_ann039679.png,1,train
ds9_img039903_ann039681,2000,ds9,02_extracted/uang/2000/ds9_img039903_ann039681.png,1,train
ds9_img039910_ann039687,2000,ds9,02_extracted/uang/2000/ds9_img039910_ann039687.png,1,train
ds9_img039914_ann039691,2000,ds9,02_extracted/uang/2000/ds9_img039914_ann039691.png,1,train
ds9_img039926_ann039702,2000,ds9,02_extracted/uang/2000/ds9_img039926_ann039702.png,1,test
ds9_img039940_ann039715,2000,ds9,02_extracted/uang/2000/ds9_img039940_ann039715.png,1,train
ds9_img039961_ann039735,2000,ds9,02_extracted/uang/2000/ds9_img039961_ann039735.png,1,train
ds9_img039962_ann039736,2000,ds9,02_extracted/uang/2000/ds9_img039962_ann039736.png,1,train
ds9_img039964_ann039738,2000,ds9,02_extracted/uang/2000/ds9_img039964_ann039738.png,1,train
ds9_img039975_ann039748,2000,ds9,02_extracted/uang/2000/ds9_img039975_ann039748.png,1,test
ds9_img039978_ann039751,2000,ds9,02_extracted/uang/2000/ds9_img039978_ann039751.png,1,validation
ds9_img039989_ann039760,2000,ds9,02_extracted/uang/2000/ds9_img039989_ann039760.png,1,train
ds9_img039990_ann039761,2000,ds9,02_extracted/uang/2000/ds9_img039990_ann039761.png,1,train
ds9_img039997_ann039768,2000,ds9,02_extracted/uang/2000/ds9_img039997_ann039768.png,1,train
ds9_img039999_ann039770,2000,ds9,02_extracted/uang/2000/ds9_img039999_ann039770.png,1,train
ds9_img040000_ann039771,2000,ds9,02_extracted/uang/2000/ds9_img040000_ann039771.png,1,train
ds9_img040004_ann039774,2000,ds9,02_extracted/uang/2000/ds9_img040004_ann039774.png,1,train
ds9_img040006_ann039776,2000,ds9,02_extracted/uang/2000/ds9_img040006_ann039776.png,1,train
ds9_img040016_ann039784,2000,ds9,02_extracted/uang/2000/ds9_img040016_ann039784.png,1,train
ds9_img040023_ann039790,2000,ds9,02_extracted/uang/2000/ds9_img040023_ann039790.png,1,train
ds9_img040027_ann039794,2000,ds9,02_extracted/uang/2000/ds9_img040027_ann039794.png,1,train
ds9_img040032_ann039797,2000,ds9,02_extracted/uang/2000/ds9_img040032_ann039797.png,1,train
ds9_img040048_ann039809,2000,ds9,02_extracted/uang/2000/ds9_img040048_ann039809.png,1,train
ds9_img040063_ann039823,2000,ds9,02_extracted/uang/2000/ds9_img040063_ann039823.png,1,train
ds9_img040071_ann039830,2000,ds9,02_extracted/uang/2000/ds9_img040071_ann039830.png,1,train
ds9_img040074_ann039832,2000,ds9,02_extracted/uang/2000/ds9_img040074_ann039832.png,1,train
ds9_img040088_ann039843,2000,ds9,02_extracted/uang/2000/ds9_img040088_ann039843.png,1,train
ds9_img040089_ann039844,2000,ds9,02_extracted/uang/2000/ds9_img040089_ann039844.png,1,train
ds9_img040090_ann039845,2000,ds9,02_extracted/uang/2000/ds9_img040090_ann039845.png,1,train
ds9_img040092_ann039847,2000,ds9,02_extracted/uang/2000/ds9_img040092_ann039847.png,1,test
ds9_img040094_ann039849,2000,ds9,02_extracted/uang/2000/ds9_img040094_ann039849.png,1,train
ds9_img040103_ann039858,2000,ds9,02_extracted/uang/2000/ds9_img040103_ann039858.png,1,train
ds9_img040104_ann039859,2000,ds9,02_extracted/uang/2000/ds9_img040104_ann039859.png,1,train
ds9_img040108_ann039862,2000,ds9,02_extracted/uang/2000/ds9_img040108_ann039862.png,1,train
ds9_img040114_ann039867,2000,ds9,02_extracted/uang/2000/ds9_img040114_ann039867.png,1,test
ds9_img040118_ann039870,2000,ds9,02_extracted/uang/2000/ds9_img040118_ann039870.png,1,train
ds9_img040119_ann039871,2000,ds9,02_extracted/uang/2000/ds9_img040119_ann039871.png,1,train
ds9_img040138_ann039888,2000,ds9,02_extracted/uang/2000/ds9_img040138_ann039888.png,1,train
ds9_img040142_ann039892,2000,ds9,02_extracted/uang/2000/ds9_img040142_ann039892.png,1,train
ds9_img040145_ann039894,2000,ds9,02_extracted/uang/2000/ds9_img040145_ann039894.png,1,train
ds9_img040158_ann039903,2000,ds9,02_extracted/uang/2000/ds9_img040158_ann039903.png,1,train
ds9_img040166_ann039909,2000,ds9,02_extracted/uang/2000/ds9_img040166_ann039909.png,1,validation
ds9_img040168_ann039911,2000,ds9,02_extracted/uang/2000/ds9_img040168_ann039911.png,1,train
ds9_img040175_ann039918,2000,ds9,02_extracted/uang/2000/ds9_img040175_ann039918.png,1,train
ds9_img040183_ann039924,2000,ds9,02_extracted/uang/2000/ds9_img040183_ann039924.png,1,test
ds9_img040184_ann039925,2000,ds9,02_extracted/uang/2000/ds9_img040184_ann039925.png,1,test
ds9_img040196_ann039934,2000,ds9,02_extracted/uang/2000/ds9_img040196_ann039934.png,1,test
ds9_img040205_ann039942,2000,ds9,02_extracted/uang/2000/ds9_img040205_ann039942.png,1,train
ds9_img040213_ann039950,2000,ds9,02_extracted/uang/2000/ds9_img040213_ann039950.png,1,train
ds9_img040226_ann039963,2000,ds9,02_extracted/uang/2000/ds9_img040226_ann039963.png,1,train
ds9_img040237_ann039973,2000,ds9,02_extracted/uang/2000/ds9_img040237_ann039973.png,1,train
ds9_img040252_ann039986,2000,ds9,02_extracted/uang/2000/ds9_img040252_ann039986.png,1,train
ds9_img040256_ann039990,2000,ds9,02_extracted/uang/2000/ds9_img040256_ann039990.png,1,train
ds9_img040257_ann039991,2000,ds9,02_extracted/uang/2000/ds9_img040257_ann039991.png,1,validation
ds9_img040276_ann040007,2000,ds9,02_extracted/uang/2000/ds9_img040276_ann040007.png,1,validation
ds9_img040296_ann040024,2000,ds9,02_extracted/uang/2000/ds9_img040296_ann040024.png,1,train
ds9_img040302_ann040030,2000,ds9,02_extracted/uang/2000/ds9_img040302_ann040030.png,1,train
ds9_img040313_ann040037,2000,ds9,02_extracted/uang/2000/ds9_img040313_ann040037.png,1,train
ds9_img040319_ann040042,2000,ds9,02_extracted/uang/2000/ds9_img040319_ann040042.png,1,train
