sample_id,label,source_id,file_path,selected
nm_000000063449,nonuang,ds11,raw_dataset/non_uang/000000063449.jpg,False
nm_000000063509,nonuang,ds11,raw_dataset/non_uang/000000063509.jpg,False
nm_000000063839,nonuang,ds11,raw_dataset/non_uang/000000063839.jpg,True
nm_000000064208,nonuang,ds11,raw_dataset/non_uang/000000064208.jpg,False
nm_000000064288,nonuang,ds11,raw_dataset/non_uang/000000064288.jpg,True
nm_000000064343,nonuang,ds11,raw_dataset/non_uang/000000064343.jpg,True
nm_000000064422,nonuang,ds11,raw_dataset/non_uang/000000064422.jpg,False
nm_000000064464,nonuang,ds11,raw_dataset/non_uang/000000064464.jpg,False
nm_000000064468,nonuang,ds11,raw_dataset/non_uang/000000064468.jpg,True
nm_000000064477,nonuang,ds11,raw_dataset/non_uang/000000064477.jpg,True
nm_000000064503,nonuang,ds11,raw_dataset/non_uang/000000064503.jpg,True
nm_000000064513,nonuang,ds11,raw_dataset/non_uang/000000064513.jpg,True
nm_000000064607,nonuang,ds11,raw_dataset/non_uang/000000064607.jpg,True
nm_000000064669,nonuang,ds11,raw_dataset/non_uang/000000064669.jpg,True
nm_000000064717,nonuang,ds11,raw_dataset/non_uang/000000064717.jpg,True
nm_000000064938,nonuang,ds11,raw_dataset/non_uang/000000064938.jpg,True
nm_000000064943,nonuang,ds11,raw_dataset/non_uang/000000064943.jpg,True
nm_000000064972,nonuang,ds11,raw_dataset/non_uang/000000064972.jpg,True
nm_000000065117,nonuang,ds11,raw_dataset/non_uang/000000065117.jpg,True
nm_000000065202,nonuang,ds11,raw_dataset/non_uang/000000065202.jpg,True
nm_000000065251,nonuang,ds11,raw_dataset/non_uang/000000065251.jpg,True
nm_000000065313,nonuang,ds11,raw_dataset/non_uang/000000065313.jpg,True
nm_000000065331,nonuang,ds11,raw_dataset/non_uang/000000065331.jpg,True
nm_000000065381,nonuang,ds11,raw_dataset/non_uang/000000065381.jpg,True
nm_000000065597,nonuang,ds11,raw_dataset/non_uang/000000065597.jpg,True
nm_000000065618,nonuang,ds11,raw_dataset/non_uang/000000065618.jpg,True
nm_000000065706,nonuang,ds11,raw_dataset/non_uang/000000065706.jpg,True
nm_000000065911,nonuang,ds11,raw_dataset/non_uang/000000065911.jpg,True
nm_000000065922,nonuang,ds11,raw_dataset/non_uang/000000065922.jpg,True
nm_000000066048,nonuang,ds11,raw_dataset/non_uang/000000066048.jpg,True
nm_000000066102,nonuang,ds11,raw_dataset/non_uang/000000066102.jpg,True
nm_000000066183,nonuang,ds11,raw_dataset/non_uang/000000066183.jpg,True
nm_000000066496,nonuang,ds11,raw_dataset/non_uang/000000066496.jpg,True
nm_000000066590,nonuang,ds11,raw_dataset/non_uang/000000066590.jpg,True
nm_000000066640,nonuang,ds11,raw_dataset/non_uang/000000066640.jpg,True
nm_000000066724,nonuang,ds11,raw_dataset/non_uang/000000066724.jpg,False
nm_000000066756,nonuang,ds11,raw_dataset/non_uang/000000066756.jpg,False
nm_000000066982,nonuang,ds11,raw_dataset/non_uang/000000066982.jpg,False
nm_000000067184,nonuang,ds11,raw_dataset/non_uang/000000067184.jpg,False
nm_000000067242,nonuang,ds11,raw_dataset/non_uang/000000067242.jpg,True
nm_000000067268,nonuang,ds11,raw_dataset/non_uang/000000067268.jpg,True
nm_000000067275,nonuang,ds11,raw_dataset/non_uang/000000067275.jpg,False
nm_000000067285,nonuang,ds11,raw_dataset/non_uang/000000067285.jpg,True
nm_000000067345,nonuang,ds11,raw_dataset/non_uang/000000067345.jpg,False
nm_000000067444,nonuang,ds11,raw_dataset/non_uang/000000067444.jpg,True
nm_000000067486,nonuang,ds11,raw_dataset/non_uang/000000067486.jpg,True
nm_000000067649,nonuang,ds11,raw_dataset/non_uang/000000067649.jpg,True
nm_000000067687,nonuang,ds11,raw_dataset/non_uang/000000067687.jpg,True
nm_000000067738,nonuang,ds11,raw_dataset/non_uang/000000067738.jpg,True
nm_000000067940,nonuang,ds11,raw_dataset/non_uang/000000067940.jpg,True
nm_000000067947,nonuang,ds11,raw_dataset/non_uang/000000067947.jpg,True
nm_000000067999,nonuang,ds11,raw_dataset/non_uang/000000067999.jpg,True
nm_000000068216,nonuang,ds11,raw_dataset/non_uang/000000068216.jpg,True
nm_000000068354,nonuang,ds11,raw_dataset/non_uang/000000068354.jpg,True
nm_000000068371,nonuang,ds11,raw_dataset/non_uang/000000068371.jpg,False
nm_000000068428,nonuang,ds11,raw_dataset/non_uang/000000068428.jpg,True
nm_000000068644,nonuang,ds11,raw_dataset/non_uang/000000068644.jpg,False
nm_000000068775,nonuang,ds11,raw_dataset/non_uang/000000068775.jpg,True
nm_000000068831,nonuang,ds11,raw_dataset/non_uang/000000068831.jpg,True
nm_000000068855,nonuang,ds11,raw_dataset/non_uang/000000068855.jpg,True
nm_000000068930,nonuang,ds11,raw_dataset/non_uang/000000068930.jpg,False
nm_000000068991,nonuang,ds11,raw_dataset/non_uang/000000068991.jpg,False
nm_000000069035,nonuang,ds11,raw_dataset/non_uang/000000069035.jpg,True
nm_000000069078,nonuang,ds11,raw_dataset/non_uang/000000069078.jpg,False
nm_000000069082,nonuang,ds11,raw_dataset/non_uang/000000069082.jpg,True
nm_000000069430,nonuang,ds11,raw_dataset/non_uang/000000069430.jpg,True
nm_000000069570,nonuang,ds11,raw_dataset/non_uang/000000069570.jpg,True
nm_000000069580,nonuang,ds11,raw_dataset/non_uang/000000069580.jpg,True
nm_000000069623,nonuang,ds11,raw_dataset/non_uang/000000069623.jpg,False
nm_000000069628,nonuang,ds11,raw_dataset/non_uang/000000069628.jpg,True
nm_000000069636,nonuang,ds11,raw_dataset/non_uang/000000069636.jpg,True
nm_000000069659,nonuang,ds11,raw_dataset/non_uang/000000069659.jpg,True
nm_000000069722,nonuang,ds11,raw_dataset/non_uang/000000069722.jpg,True
nm_000000069724,nonuang,ds11,raw_dataset/non_uang/000000069724.jpg,True
nm_000000069828,nonuang,ds11,raw_dataset/non_uang/000000069828.jpg,True
nm_000000069854,nonuang,ds11,raw_dataset/non_uang/000000069854.jpg,True
nm_000000069912,nonuang,ds11,raw_dataset/non_uang/000000069912.jpg,True
nm_000000069924,nonuang,ds11,raw_dataset/non_uang/000000069924.jpg,False
nm_000000069998,nonuang,ds11,raw_dataset/non_uang/000000069998.jpg,True
nm_000000069999,nonuang,ds11,raw_dataset/non_uang/000000069999.jpg,True
nm_000000070049,nonuang,ds11,raw_dataset/non_uang/000000070049.jpg,False
nm_000000070099,nonuang,ds11,raw_dataset/non_uang/000000070099.jpg,True
nm_000000070151,nonuang,ds11,raw_dataset/non_uang/000000070151.jpg,False
nm_000000070233,nonuang,ds11,raw_dataset/non_uang/000000070233.jpg,True
nm_000000070292,nonuang,ds11,raw_dataset/non_uang/000000070292.jpg,False
nm_000000070312,nonuang,ds11,raw_dataset/non_uang/000000070312.jpg,True
nm_000000070314,nonuang,ds11,raw_dataset/non_uang/000000070314.jpg,False
nm_000000070362,nonuang,ds11,raw_dataset/non_uang/000000070362.jpg,True
nm_000000070377,nonuang,ds11,raw_dataset/non_uang/000000070377.jpg,True
nm_000000070551,nonuang,ds11,raw_dataset/non_uang/000000070551.jpg,False
nm_000000070632,nonuang,ds11,raw_dataset/non_uang/000000070632.jpg,True
nm_000000070730,nonuang,ds11,raw_dataset/non_uang/000000070730.jpg,True
nm_000000070760,nonuang,ds11,raw_dataset/non_uang/000000070760.jpg,True
nm_000000070786,nonuang,ds11,raw_dataset/non_uang/000000070786.jpg,False
nm_000000070811,nonuang,ds11,raw_dataset/non_uang/000000070811.jpg,False
nm_000000070895,nonuang,ds11,raw_dataset/non_uang/000000070895.jpg,False
nm_000000070986,nonuang,ds11,raw_dataset/non_uang/000000070986.jpg,True
nm_000000071193,nonuang,ds11,raw_dataset/non_uang/000000071193.jpg,False
nm_000000071282,nonuang,ds11,raw_dataset/non_uang/000000071282.jpg,False
nm_000000071308,nonuang,ds11,raw_dataset/non_uang/000000071308.jpg,True
nm_000000071469,nonuang,ds11,raw_dataset/non_uang/000000071469.jpg,False
nm_000000071511,nonuang,ds11,raw_dataset/non_uang/000000071511.jpg,True
nm_000000071548,nonuang,ds11,raw_dataset/non_uang/000000071548.jpg,True
nm_000000071859,nonuang,ds11,raw_dataset/non_uang/000000071859.jpg,True
nm_000000071909,nonuang,ds11,raw_dataset/non_uang/000000071909.jpg,False
nm_000000071913,nonuang,ds11,raw_dataset/non_uang/000000071913.jpg,True
nm_000000071922,nonuang,ds11,raw_dataset/non_uang/000000071922.jpg,True
nm_000000072347,nonuang,ds11,raw_dataset/non_uang/000000072347.jpg,False
nm_000000072460,nonuang,ds11,raw_dataset/non_uang/000000072460.jpg,False
nm_000000072506,nonuang,ds11,raw_dataset/non_uang/000000072506.jpg,True
nm_000000072596,nonuang,ds11,raw_dataset/non_uang/000000072596.jpg,True
nm_000000072652,nonuang,ds11,raw_dataset/non_uang/000000072652.jpg,True
nm_000000072677,nonuang,ds11,raw_dataset/non_uang/000000072677.jpg,True
nm_000000072699,nonuang,ds11,raw_dataset/non_uang/000000072699.jpg,True
nm_000000072806,nonuang,ds11,raw_dataset/non_uang/000000072806.jpg,True
nm_000000072959,nonuang,ds11,raw_dataset/non_uang/000000072959.jpg,False
nm_000000073046,nonuang,ds11,raw_dataset/non_uang/000000073046.jpg,True
nm_000000073125,nonuang,ds11,raw_dataset/non_uang/000000073125.jpg,True
nm_000000073145,nonuang,ds11,raw_dataset/non_uang/000000073145.jpg,False
nm_000000073160,nonuang,ds11,raw_dataset/non_uang/000000073160.jpg,True
nm_000000073340,nonuang,ds11,raw_dataset/non_uang/000000073340.jpg,False
nm_000000073360,nonuang,ds11,raw_dataset/non_uang/000000073360.jpg,True
nm_000000073465,nonuang,ds11,raw_dataset/non_uang/000000073465.jpg,True
nm_000000073572,nonuang,ds11,raw_dataset/non_uang/000000073572.jpg,False
nm_000000073625,nonuang,ds11,raw_dataset/non_uang/000000073625.jpg,False
nm_000000073758,nonuang,ds11,raw_dataset/non_uang/000000073758.jpg,False
nm_000000073810,nonuang,ds11,raw_dataset/non_uang/000000073810.jpg,False
nm_000000073871,nonuang,ds11,raw_dataset/non_uang/000000073871.jpg,False
nm_000000073990,nonuang,ds11,raw_dataset/non_uang/000000073990.jpg,True
nm_000000074056,nonuang,ds11,raw_dataset/non_uang/000000074056.jpg,True
nm_000000074108,nonuang,ds11,raw_dataset/non_uang/000000074108.jpg,True
nm_000000074115,nonuang,ds11,raw_dataset/non_uang/000000074115.jpg,False
nm_000000074163,nonuang,ds11,raw_dataset/non_uang/000000074163.jpg,False
nm_000000074205,nonuang,ds11,raw_dataset/non_uang/000000074205.jpg,False
nm_000000074257,nonuang,ds11,raw_dataset/non_uang/000000074257.jpg,True
nm_000000074360,nonuang,ds11,raw_dataset/non_uang/000000074360.jpg,False
nm_000000074408,nonuang,ds11,raw_dataset/non_uang/000000074408.jpg,True
nm_000000074449,nonuang,ds11,raw_dataset/non_uang/000000074449.jpg,True
nm_000000074525,nonuang,ds11,raw_dataset/non_uang/000000074525.jpg,False
nm_000000074607,nonuang,ds11,raw_dataset/non_uang/000000074607.jpg,True
nm_000000074676,nonuang,ds11,raw_dataset/non_uang/000000074676.jpg,False
nm_000000074685,nonuang,ds11,raw_dataset/non_uang/000000074685.jpg,True
nm_000000074716,nonuang,ds11,raw_dataset/non_uang/000000074716.jpg,True
nm_000000074721,nonuang,ds11,raw_dataset/non_uang/000000074721.jpg,True
nm_000000074852,nonuang,ds11,raw_dataset/non_uang/000000074852.jpg,True
nm_000000074858,nonuang,ds11,raw_dataset/non_uang/000000074858.jpg,True
nm_000000074889,nonuang,ds11,raw_dataset/non_uang/000000074889.jpg,True
nm_000000074954,nonuang,ds11,raw_dataset/non_uang/000000074954.jpg,True
nm_000000074983,nonuang,ds11,raw_dataset/non_uang/000000074983.jpg,True
nm_000000075029,nonuang,ds11,raw_dataset/non_uang/000000075029.jpg,False
nm_000000075209,nonuang,ds11,raw_dataset/non_uang/000000075209.jpg,True
nm_000000075279,nonuang,ds11,raw_dataset/non_uang/000000075279.jpg,True
nm_000000075302,nonuang,ds11,raw_dataset/non_uang/000000075302.jpg,False
nm_000000075329,nonuang,ds11,raw_dataset/non_uang/000000075329.jpg,True
nm_000000075394,nonuang,ds11,raw_dataset/non_uang/000000075394.jpg,False
nm_000000075599,nonuang,ds11,raw_dataset/non_uang/000000075599.jpg,False
nm_000000075916,nonuang,ds11,raw_dataset/non_uang/000000075916.jpg,True
nm_000000075922,nonuang,ds11,raw_dataset/non_uang/000000075922.jpg,True
nm_000000075958,nonuang,ds11,raw_dataset/non_uang/000000075958.jpg,False
nm_000000075980,nonuang,ds11,raw_dataset/non_uang/000000075980.jpg,True
nm_000000075984,nonuang,ds11,raw_dataset/non_uang/000000075984.jpg,True
nm_000000076027,nonuang,ds11,raw_dataset/non_uang/000000076027.jpg,True
nm_000000076060,nonuang,ds11,raw_dataset/non_uang/000000076060.jpg,True
nm_000000076158,nonuang,ds11,raw_dataset/non_uang/000000076158.jpg,True
nm_000000076206,nonuang,ds11,raw_dataset/non_uang/000000076206.jpg,True
nm_000000076279,nonuang,ds11,raw_dataset/non_uang/000000076279.jpg,True
nm_000000076303,nonuang,ds11,raw_dataset/non_uang/000000076303.jpg,True
nm_000000076425,nonuang,ds11,raw_dataset/non_uang/000000076425.jpg,False
nm_000000076540,nonuang,ds11,raw_dataset/non_uang/000000076540.jpg,True
nm_000000076551,nonuang,ds11,raw_dataset/non_uang/000000076551.jpg,True
nm_000000076618,nonuang,ds11,raw_dataset/non_uang/000000076618.jpg,True
nm_000000076667,nonuang,ds11,raw_dataset/non_uang/000000076667.jpg,True
nm_000000076694,nonuang,ds11,raw_dataset/non_uang/000000076694.jpg,True
nm_000000076733,nonuang,ds11,raw_dataset/non_uang/000000076733.jpg,False
nm_000000076755,nonuang,ds11,raw_dataset/non_uang/000000076755.jpg,False
nm_000000076774,nonuang,ds11,raw_dataset/non_uang/000000076774.jpg,True
nm_000000076775,nonuang,ds11,raw_dataset/non_uang/000000076775.jpg,True
nm_000000076857,nonuang,ds11,raw_dataset/non_uang/000000076857.jpg,True
nm_000000076858,nonuang,ds11,raw_dataset/non_uang/000000076858.jpg,False
nm_000000076859,nonuang,ds11,raw_dataset/non_uang/000000076859.jpg,False
nm_000000076898,nonuang,ds11,raw_dataset/non_uang/000000076898.jpg,True
nm_000000077196,nonuang,ds11,raw_dataset/non_uang/000000077196.jpg,True
nm_000000077210,nonuang,ds11,raw_dataset/non_uang/000000077210.jpg,True
nm_000000077250,nonuang,ds11,raw_dataset/non_uang/000000077250.jpg,False
nm_000000077276,nonuang,ds11,raw_dataset/non_uang/000000077276.jpg,True
nm_000000077339,nonuang,ds11,raw_dataset/non_uang/000000077339.jpg,True
nm_000000077452,nonuang,ds11,raw_dataset/non_uang/000000077452.jpg,True
nm_000000077459,nonuang,ds11,raw_dataset/non_uang/000000077459.jpg,True
nm_000000077462,nonuang,ds11,raw_dataset/non_uang/000000077462.jpg,True
nm_000000077507,nonuang,ds11,raw_dataset/non_uang/000000077507.jpg,False
nm_000000077644,nonuang,ds11,raw_dataset/non_uang/000000077644.jpg,True
nm_000000077831,nonuang,ds11,raw_dataset/non_uang/000000077831.jpg,False
nm_000000077856,nonuang,ds11,raw_dataset/non_uang/000000077856.jpg,False
nm_000000077877,nonuang,ds11,raw_dataset/non_uang/000000077877.jpg,False
nm_000000077922,nonuang,ds11,raw_dataset/non_uang/000000077922.jpg,True
nm_000000077933,nonuang,ds11,raw_dataset/non_uang/000000077933.jpg,False
nm_000000078069,nonuang,ds11,raw_dataset/non_uang/000000078069.jpg,False
nm_000000078123,nonuang,ds11,raw_dataset/non_uang/000000078123.jpg,True
nm_000000078277,nonuang,ds11,raw_dataset/non_uang/000000078277.jpg,True
nm_000000078329,nonuang,ds11,raw_dataset/non_uang/000000078329.jpg,False
nm_000000078518,nonuang,ds11,raw_dataset/non_uang/000000078518.jpg,True
nm_000000078523,nonuang,ds11,raw_dataset/non_uang/000000078523.jpg,True
nm_000000078545,nonuang,ds11,raw_dataset/non_uang/000000078545.jpg,False
nm_000000078568,nonuang,ds11,raw_dataset/non_uang/000000078568.jpg,True
nm_000000078712,nonuang,ds11,raw_dataset/non_uang/000000078712.jpg,True
nm_000000078734,nonuang,ds11,raw_dataset/non_uang/000000078734.jpg,True
nm_000000078874,nonuang,ds11,raw_dataset/non_uang/000000078874.jpg,False
nm_000000078893,nonuang,ds11,raw_dataset/non_uang/000000078893.jpg,True
nm_000000078902,nonuang,ds11,raw_dataset/non_uang/000000078902.jpg,True
nm_000000078931,nonuang,ds11,raw_dataset/non_uang/000000078931.jpg,True
nm_000000078954,nonuang,ds11,raw_dataset/non_uang/000000078954.jpg,True
nm_000000078989,nonuang,ds11,raw_dataset/non_uang/000000078989.jpg,False
nm_000000079040,nonuang,ds11,raw_dataset/non_uang/000000079040.jpg,True
nm_000000079043,nonuang,ds11,raw_dataset/non_uang/000000079043.jpg,False
nm_000000079078,nonuang,ds11,raw_dataset/non_uang/000000079078.jpg,False
nm_000000079086,nonuang,ds11,raw_dataset/non_uang/000000079086.jpg,True
nm_000000079187,nonuang,ds11,raw_dataset/non_uang/000000079187.jpg,True
nm_000000079278,nonuang,ds11,raw_dataset/non_uang/000000079278.jpg,True
nm_000000079435,nonuang,ds11,raw_dataset/non_uang/000000079435.jpg,False
nm_000000079467,nonuang,ds11,raw_dataset/non_uang/000000079467.jpg,True
nm_000000079692,nonuang,ds11,raw_dataset/non_uang/000000079692.jpg,True
nm_000000079712,nonuang,ds11,raw_dataset/non_uang/000000079712.jpg,True
nm_000000079748,nonuang,ds11,raw_dataset/non_uang/000000079748.jpg,False
nm_000000079766,nonuang,ds11,raw_dataset/non_uang/000000079766.jpg,False
nm_000000079796,nonuang,ds11,raw_dataset/non_uang/000000079796.jpg,True
nm_000000079850,nonuang,ds11,raw_dataset/non_uang/000000079850.jpg,False
nm_000000079856,nonuang,ds11,raw_dataset/non_uang/000000079856.jpg,False
nm_000000079867,nonuang,ds11,raw_dataset/non_uang/000000079867.jpg,True
nm_000000080032,nonuang,ds11,raw_dataset/non_uang/000000080032.jpg,False
nm_000000080136,nonuang,ds11,raw_dataset/non_uang/000000080136.jpg,True
nm_000000080241,nonuang,ds11,raw_dataset/non_uang/000000080241.jpg,True
nm_000000080242,nonuang,ds11,raw_dataset/non_uang/000000080242.jpg,True
nm_000000080292,nonuang,ds11,raw_dataset/non_uang/000000080292.jpg,True
nm_000000080299,nonuang,ds11,raw_dataset/non_uang/000000080299.jpg,False
nm_000000080410,nonuang,ds11,raw_dataset/non_uang/000000080410.jpg,False
nm_000000080570,nonuang,ds11,raw_dataset/non_uang/000000080570.jpg,False
nm_000000080571,nonuang,ds11,raw_dataset/non_uang/000000080571.jpg,True
nm_000000080579,nonuang,ds11,raw_dataset/non_uang/000000080579.jpg,True
nm_000000080657,nonuang,ds11,raw_dataset/non_uang/000000080657.jpg,False
nm_000000080681,nonuang,ds11,raw_dataset/non_uang/000000080681.jpg,False
nm_000000080715,nonuang,ds11,raw_dataset/non_uang/000000080715.jpg,True
nm_000000080799,nonuang,ds11,raw_dataset/non_uang/000000080799.jpg,True
nm_000000080938,nonuang,ds11,raw_dataset/non_uang/000000080938.jpg,False
nm_000000081007,nonuang,ds11,raw_dataset/non_uang/000000081007.jpg,True
nm_000000081101,nonuang,ds11,raw_dataset/non_uang/000000081101.jpg,True
nm_000000081114,nonuang,ds11,raw_dataset/non_uang/000000081114.jpg,True
nm_000000081152,nonuang,ds11,raw_dataset/non_uang/000000081152.jpg,True
nm_000000081203,nonuang,ds11,raw_dataset/non_uang/000000081203.jpg,True
nm_000000081213,nonuang,ds11,raw_dataset/non_uang/000000081213.jpg,True
nm_000000081762,nonuang,ds11,raw_dataset/non_uang/000000081762.jpg,True
nm_000000081909,nonuang,ds11,raw_dataset/non_uang/000000081909.jpg,True
nm_000000081933,nonuang,ds11,raw_dataset/non_uang/000000081933.jpg,True
nm_000000081986,nonuang,ds11,raw_dataset/non_uang/000000081986.jpg,True
nm_000000082009,nonuang,ds11,raw_dataset/non_uang/000000082009.jpg,True
nm_000000082022,nonuang,ds11,raw_dataset/non_uang/000000082022.jpg,False
nm_000000082038,nonuang,ds11,raw_dataset/non_uang/000000082038.jpg,False
nm_000000082050,nonuang,ds11,raw_dataset/non_uang/000000082050.jpg,True
nm_000000082098,nonuang,ds11,raw_dataset/non_uang/000000082098.jpg,True
nm_000000082156,nonuang,ds11,raw_dataset/non_uang/000000082156.jpg,False
nm_000000082158,nonuang,ds11,raw_dataset/non_uang/000000082158.jpg,False
nm_000000082193,nonuang,ds11,raw_dataset/non_uang/000000082193.jpg,True
nm_000000082387,nonuang,ds11,raw_dataset/non_uang/000000082387.jpg,True
nm_000000082448,nonuang,ds11,raw_dataset/non_uang/000000082448.jpg,True
nm_000000082510,nonuang,ds11,raw_dataset/non_uang/000000082510.jpg,True
nm_000000082522,nonuang,ds11,raw_dataset/non_uang/000000082522.jpg,True
nm_000000082601,nonuang,ds11,raw_dataset/non_uang/000000082601.jpg,False
nm_000000082891,nonuang,ds11,raw_dataset/non_uang/000000082891.jpg,True
nm_000000082915,nonuang,ds11,raw_dataset/non_uang/000000082915.jpg,False
nm_000000083122,nonuang,ds11,raw_dataset/non_uang/000000083122.jpg,False
nm_000000083182,nonuang,ds11,raw_dataset/non_uang/000000083182.jpg,True
nm_000000083203,nonuang,ds11,raw_dataset/non_uang/000000083203.jpg,True
nm_000000083314,nonuang,ds11,raw_dataset/non_uang/000000083314.jpg,True
nm_000000083722,nonuang,ds11,raw_dataset/non_uang/000000083722.jpg,True
nm_000000083774,nonuang,ds11,raw_dataset/non_uang/000000083774.jpg,True
nm_000000083841,nonuang,ds11,raw_dataset/non_uang/000000083841.jpg,False
nm_000000083893,nonuang,ds11,raw_dataset/non_uang/000000083893.jpg,True
nm_000000083961,nonuang,ds11,raw_dataset/non_uang/000000083961.jpg,True
nm_000000083981,nonuang,ds11,raw_dataset/non_uang/000000083981.jpg,False
nm_000000084028,nonuang,ds11,raw_dataset/non_uang/000000084028.jpg,True
nm_000000084050,nonuang,ds11,raw_dataset/non_uang/000000084050.jpg,True
nm_000000084076,nonuang,ds11,raw_dataset/non_uang/000000084076.jpg,True
nm_000000084116,nonuang,ds11,raw_dataset/non_uang/000000084116.jpg,False
nm_000000084164,nonuang,ds11,raw_dataset/non_uang/000000084164.jpg,True
nm_000000084180,nonuang,ds11,raw_dataset/non_uang/000000084180.jpg,True
nm_000000084205,nonuang,ds11,raw_dataset/non_uang/000000084205.jpg,False
nm_000000084236,nonuang,ds11,raw_dataset/non_uang/000000084236.jpg,True
nm_000000084317,nonuang,ds11,raw_dataset/non_uang/000000084317.jpg,True
nm_000000084335,nonuang,ds11,raw_dataset/non_uang/000000084335.jpg,False
nm_000000084394,nonuang,ds11,raw_dataset/non_uang/000000084394.jpg,True
nm_000000084414,nonuang,ds11,raw_dataset/non_uang/000000084414.jpg,False
nm_000000084438,nonuang,ds11,raw_dataset/non_uang/000000084438.jpg,True
nm_000000084616,nonuang,ds11,raw_dataset/non_uang/000000084616.jpg,True
nm_000000085054,nonuang,ds11,raw_dataset/non_uang/000000085054.jpg,False
nm_000000085078,nonuang,ds11,raw_dataset/non_uang/000000085078.jpg,True
nm_000000085188,nonuang,ds11,raw_dataset/non_uang/000000085188.jpg,True
nm_000000085240,nonuang,ds11,raw_dataset/non_uang/000000085240.jpg,False
nm_000000085256,nonuang,ds11,raw_dataset/non_uang/000000085256.jpg,False
nm_000000085269,nonuang,ds11,raw_dataset/non_uang/000000085269.jpg,False
nm_000000085300,nonuang,ds11,raw_dataset/non_uang/000000085300.jpg,True
nm_000000085318,nonuang,ds11,raw_dataset/non_uang/000000085318.jpg,True
nm_000000085441,nonuang,ds11,raw_dataset/non_uang/000000085441.jpg,True
nm_000000085469,nonuang,ds11,raw_dataset/non_uang/000000085469.jpg,True
nm_000000085524,nonuang,ds11,raw_dataset/non_uang/000000085524.jpg,False
nm_000000085609,nonuang,ds11,raw_dataset/non_uang/000000085609.jpg,True
nm_000000085616,nonuang,ds11,raw_dataset/non_uang/000000085616.jpg,True
nm_000000085643,nonuang,ds11,raw_dataset/non_uang/000000085643.jpg,True
nm_000000085770,nonuang,ds11,raw_dataset/non_uang/000000085770.jpg,False
nm_000000085832,nonuang,ds11,raw_dataset/non_uang/000000085832.jpg,True
nm_000000085890,nonuang,ds11,raw_dataset/non_uang/000000085890.jpg,True
nm_000000085953,nonuang,ds11,raw_dataset/non_uang/000000085953.jpg,True
nm_000000085955,nonuang,ds11,raw_dataset/non_uang/000000085955.jpg,True
nm_000000085985,nonuang,ds11,raw_dataset/non_uang/000000085985.jpg,False
nm_000000086038,nonuang,ds11,raw_dataset/non_uang/000000086038.jpg,False
nm_000000086076,nonuang,ds11,raw_dataset/non_uang/000000086076.jpg,True
nm_000000086091,nonuang,ds11,raw_dataset/non_uang/000000086091.jpg,True
nm_000000086120,nonuang,ds11,raw_dataset/non_uang/000000086120.jpg,True
nm_000000086187,nonuang,ds11,raw_dataset/non_uang/000000086187.jpg,True
nm_000000086253,nonuang,ds11,raw_dataset/non_uang/000000086253.jpg,True
nm_000000086478,nonuang,ds11,raw_dataset/non_uang/000000086478.jpg,True
nm_000000086586,nonuang,ds11,raw_dataset/non_uang/000000086586.jpg,False
nm_000000086603,nonuang,ds11,raw_dataset/non_uang/000000086603.jpg,True
nm_000000086637,nonuang,ds11,raw_dataset/non_uang/000000086637.jpg,True
nm_000000086663,nonuang,ds11,raw_dataset/non_uang/000000086663.jpg,False
nm_000000086759,nonuang,ds11,raw_dataset/non_uang/000000086759.jpg,True
nm_000000086838,nonuang,ds11,raw_dataset/non_uang/000000086838.jpg,True
nm_000000086881,nonuang,ds11,raw_dataset/non_uang/000000086881.jpg,True
nm_000000086947,nonuang,ds11,raw_dataset/non_uang/000000086947.jpg,False
nm_000000087071,nonuang,ds11,raw_dataset/non_uang/000000087071.jpg,True
nm_000000087167,nonuang,ds11,raw_dataset/non_uang/000000087167.jpg,True
nm_000000087297,nonuang,ds11,raw_dataset/non_uang/000000087297.jpg,False
nm_000000087310,nonuang,ds11,raw_dataset/non_uang/000000087310.jpg,True
nm_000000087336,nonuang,ds11,raw_dataset/non_uang/000000087336.jpg,True
nm_000000087365,nonuang,ds11,raw_dataset/non_uang/000000087365.jpg,False
nm_000000087566,nonuang,ds11,raw_dataset/non_uang/000000087566.jpg,True
nm_000000087764,nonuang,ds11,raw_dataset/non_uang/000000087764.jpg,True
nm_000000087837,nonuang,ds11,raw_dataset/non_uang/000000087837.jpg,False
nm_000000087846,nonuang,ds11,raw_dataset/non_uang/000000087846.jpg,True
nm_000000088320,nonuang,ds11,raw_dataset/non_uang/000000088320.jpg,True
nm_000000088355,nonuang,ds11,raw_dataset/non_uang/000000088355.jpg,False
nm_000000088361,nonuang,ds11,raw_dataset/non_uang/000000088361.jpg,False
nm_000000088366,nonuang,ds11,raw_dataset/non_uang/000000088366.jpg,True
nm_000000088420,nonuang,ds11,raw_dataset/non_uang/000000088420.jpg,True
nm_000000088506,nonuang,ds11,raw_dataset/non_uang/000000088506.jpg,False
nm_000000088565,nonuang,ds11,raw_dataset/non_uang/000000088565.jpg,False
nm_000000088599,nonuang,ds11,raw_dataset/non_uang/000000088599.jpg,False
nm_000000088717,nonuang,ds11,raw_dataset/non_uang/000000088717.jpg,False
nm_000000088731,nonuang,ds11,raw_dataset/non_uang/000000088731.jpg,True
nm_000000088737,nonuang,ds11,raw_dataset/non_uang/000000088737.jpg,True
nm_000000088762,nonuang,ds11,raw_dataset/non_uang/000000088762.jpg,False
