sample_id,keep_sample_id,label,source_id,sha256
ds8_img030083_ann031181,ds8_img029177_ann030275,1000,ds8,89af2b835ff924618c29ee6f84ad2f77e15a279636696b207ec598c18312a7d7
ds8_img030089_ann031187,ds8_img028586_ann029684,1000,ds8,0cfa5dd276fdae5513e32374a2caeafea22cd0c3b39f6855d5c4b0e94440c8f3
ds8_img030091_ann031189,ds8_img029015_ann030113,1000,ds8,c5d26f8057a4a43521ec3b5fd76d800f3fb0362d09d4800e892c7a71e9e60063
ds8_img030098_ann031196,ds8_img029433_ann030531,1000,ds8,0d5850007f10c23ae62c13d8c87d4d4233506f1f7e600006c6b84337540c684e
ds8_img030101_ann031199,ds8_img028739_ann029837,1000,ds8,4c9a4f394c094871c80896b6b4281f4303015743dcdab05f80228d2eb41f7142
ds8_img030104_ann031202,ds8_img028800_ann029898,1000,ds8,785c60cd49a343e81dfa4225c966d52e19a02c01b454128d2e9ad3f604d95fd6
ds8_img030105_ann031203,ds8_img028586_ann029684,1000,ds8,0cfa5dd276fdae5513e32374a2caeafea22cd0c3b39f6855d5c4b0e94440c8f3
ds8_img030106_ann031204,ds8_img028620_ann029718,1000,ds8,db76a7878bdbcbe708420fedaa01f158882a26323767b4be34b9fbb3d5963b8d
ds8_img030108_ann031206,ds8_img029264_ann030362,1000,ds8,a46d72a9e898f49a32011fff1d9bfa71cdc58a5e152d86655dc0b95edebe1f5e
ds8_img030112_ann031210,ds8_img028608_ann029706,1000,ds8,c7d2029793f4d008f7453699891ba6a0c87a04a5e4f7f6f8c2a64a5d4aac1705
ds8_img030113_ann031211,ds8_img028849_ann029947,1000,ds8,6fe20c4d8fbf024e2d9c5b36ccfec29137d6723ae7927c4ade2b1cca55e7a33a
ds8_img030116_ann031214,ds8_img027924_ann029022,1000,ds8,c25059f76a9f20e032e2cfa59be6d89574b32dded7f630d8f6aa8d8db821e801
ds8_img030120_ann031218,ds8_img030118_ann031216,1000,ds8,4b6962f6f8034b91ba3bcf54b2c0ea6d4957a02f0cdca79cf1cfd348172bf80c
ds8_img030121_ann031219,ds8_img028849_ann029947,1000,ds8,6fe20c4d8fbf024e2d9c5b36ccfec29137d6723ae7927c4ade2b1cca55e7a33a
ds8_img030145_ann031243,ds8_img029259_ann030357,1000,ds8,513caf6cefd55fc57a755ac1433010d5b4cfc38e4482176fbf487b8ee0fe41f9
ds8_img030154_ann031252,ds8_img027973_ann029071,1000,ds8,8527ca16dbca8c0b7d922f08eccc26fa83c0e935c56dd3f34c92d9bac82cfab3
ds8_img030168_ann031266,ds8_img028058_ann029156,1000,ds8,77ec3a421d1671d5d356141b9583047c5c86a3ce605e11dd54ad7f830ea8ee05
ds9_img033319_ann034028,ds9_img033014_ann033764,1000,ds9,b306073a11646b99c1634b8bda5229938b953d87c890ce663f41ca8561d5f349
ds9_img035586_ann035944,ds9_img035551_ann035913,1000,ds9,9258aa27075046cf315ffed8d420a498d6cb2f6960f6c7cbf148298da502a0d1
ds9_img038678_ann038611,ds9_img036004_ann036304,1000,ds9,a79728362e807c5a716e864abeab4a921e270ab73ae4315616cd09eec1c968da
ds1_img000014_ann000014,ds1_img000005_ann000005,10000,ds1,2c70f2e69a2d23c9ad68f2efdd578fe49c8ba18174b87901e8fc75eeaa65cb3b
ds1_img000147_ann000147,ds1_img000073_ann000073,10000,ds1,2e6dfe2427fa7205a88c6e7237e96acdd60a755c3ed0ac24c74189662b41c127
ds1_img000238_ann000238,ds1_img000169_ann000169,10000,ds1,5a1f6abce73bb287db0026d0f385db2441031fa1297f93305986b6f8b397c3df
ds1_img000252_ann000252,ds1_img000235_ann000235,10000,ds1,59ba3d4188993b2354baaeacac84cc4763fb8be3fcd5b9c2e034193d58d09f6c
ds1_img000409_ann000409,ds1_img000094_ann000094,10000,ds1,c9fe449e5409ecd7b854b8b37dd6e821ec427d456e7536954b441bc3a6f62540
ds1_img000452_ann000452,ds1_img000188_ann000188,10000,ds1,7544c743fb1fd656975141b34d2f42d3335a9ec286ddb9d48828cb3d2b479a1a
ds1_img000493_ann000493,ds1_img000235_ann000235,10000,ds1,59ba3d4188993b2354baaeacac84cc4763fb8be3fcd5b9c2e034193d58d09f6c
ds1_img000553_ann000553,ds1_img000407_ann000407,10000,ds1,312ffd24d5689502a0a47ffd3069f4e53b9412232a2a9c0a66f2e34cdfe46f98
ds1_img000634_ann000634,ds1_img000186_ann000186,10000,ds1,7dbcde51d9fd02dd9a4f3cb13721589327a87a0e9c0b5612b252e55416302ed9
ds1_img000649_ann000649,ds1_img000422_ann000422,10000,ds1,c1304a27092e6d1b7751add15636858497b7fdbfee5ae02458be11c18a13d95a
ds1_img000650_ann000650,ds1_img000065_ann000065,10000,ds1,7b3f2762fde19f42653ba6054f65c79f4b8df127d3c5d57e11f0625d69f14ea8
ds1_img000669_ann000669,ds1_img000345_ann000345,10000,ds1,e28f568c8e8a17ab1108e53f0234e9644cc263036cec76109fb7b55a44c9f418
ds1_img000676_ann000676,ds1_img000149_ann000149,10000,ds1,994b5136c1c3f3c539e6820ce0a5bff895f82f90f13ef04912f4b529ce352364
ds1_img000692_ann000692,ds1_img000544_ann000544,10000,ds1,acfb4dbdee66d6a4bdbf5543f1e28124466c6482318c53078747158f059ed29d
ds1_img000734_ann000734,ds1_img000054_ann000054,10000,ds1,2bf2dc3f085d4299fa9c78a51446dcbe9912ccc409810e5edcca200c69b66376
ds1_img000746_ann000746,ds1_img000583_ann000583,10000,ds1,046885c7213c5828035542acc9f105c965e27743664b0a08e24ff20a38028b21
ds1_img000747_ann000747,ds1_img000373_ann000373,10000,ds1,b5aa02b1b7fe0f21d2edd96c26961bb0268609af8f7bcab81df4bfa421c10aa7
ds1_img000778_ann000778,ds1_img000181_ann000181,10000,ds1,f7ea25ea8d38c5e97c4c2742e019317b54965a307645ecd47decd9581df29a12
ds1_img000789_ann000789,ds1_img000398_ann000398,10000,ds1,d9f4cb40aaa8989d9d85b248392faed69f6c4179b06bb3043591918c9d74bd88
ds1_img000846_ann000846,ds1_img000657_ann000657,10000,ds1,ac076162cc5f73f793fafbbdc06e8d75cccf052d8248ae289f36c3531b745746
ds1_img000873_ann000873,ds1_img000161_ann000161,10000,ds1,541dc95248f6687a6be79eab8d4dd837c74fa5b46a1ccea1da16ebb415dbf54c
ds1_img000949_ann000949,ds1_img000380_ann000380,10000,ds1,9438945222a17a9ea5f5c832d4734a0bc0e18da51c5311c420c640df79197463
ds1_img001006_ann001006,ds1_img000901_ann000901,10000,ds1,c9b0de1cec552dfa467c4789a68da8280eca65cb6a220fc2d5a35917abd6608c
ds1_img001007_ann001007,ds1_img000797_ann000797,10000,ds1,7e3860d2aa016c83ce75d8e342cfec3ee1dbaa33d418f4fc568d9b23728d5d87
ds1_img001021_ann001021,ds1_img000167_ann000167,10000,ds1,e40e1486f7fa9086c74abf4f7e2e0bcb8c360a314f8c617307029ae1fc1b56bd
ds1_img001032_ann001032,ds1_img000340_ann000340,10000,ds1,fc72346b3907d27c3b1315f69347ecd1c7f802c36115cac8e18b6bb2ddc26fc0
ds1_img001037_ann001037,ds1_img000963_ann000963,10000,ds1,1cbe14856e3b5e9bd513f37ad472bf252d43a822da480a2b0283cd75d3adb033
ds1_img001043_ann001043,ds1_img000041_ann000041,10000,ds1,8a4ad63578eb0ace345200a013da5df3222d08409cf11fdc7d52162e5a6ce067
ds1_img001070_ann001070,ds1_img000047_ann000047,10000,ds1,9224015ddb3299170fa8b8cc95a9bcde1fa1f8e739fc31a9f68f4eae39776630
ds1_img001072_ann001072,ds1_img000555_ann000555,10000,ds1,5ad72f30fa3b45e294d36239e9e70a3de4a3a87526747da689dfe39966b1ce80
ds1_img001105_ann001105,ds1_img001051_ann001051,10000,ds1,1fc7b5ea4c1890ecbe62d03531ed81a4bc538e8499811bb4b2e432242a7b44a6
ds1_img001117_ann001117,ds1_img000080_ann000080,10000,ds1,5baebe13b05d4f21829ba83b0c8cbe61c444797e5b1f83ea39a086b3ad4dbf3a
ds1_img001153_ann001153,ds1_img000590_ann000590,10000,ds1,11780101662642d49a053c74b5e4f99f46a1b433f06941465b714d19e00e78d2
ds1_img001200_ann001200,ds1_img000454_ann000454,10000,ds1,9a2de9c0e3913a521983fd7ab3510fa9f5937e25f330ff557b9d3a2501d55145
ds1_img001207_ann001207,ds1_img001187_ann001187,10000,ds1,6b329dc1ace850cbac7c8ae60738ba80363064487ccc68ffb9ef80baca9d1273
ds1_img001225_ann001225,ds1_img000096_ann000096,10000,ds1,5b7b2cd632ada73a47c386fac1827d317a3c1355e945c09fafd1fd14e468079a
ds1_img001234_ann001234,ds1_img000884_ann000884,10000,ds1,c59b3e74b29abcbb23afee84912884dd5367ccd48427646a52beafa411a7cac9
ds1_img001261_ann001261,ds1_img000507_ann000507,10000,ds1,7880ec571c9ce04a09eeb7efe0f26ca89b2cc78712d8c09ef1372acc5b38974d
ds1_img001281_ann001281,ds1_img000470_ann000470,10000,ds1,f4819498f81763696b8f6cd7392eee7aef4bba4bd405ce4c8befa0611612db41
ds1_img001302_ann001302,ds1_img000332_ann000332,10000,ds1,9c39f8321bffa028045682cee9542371383b655bc74174f01b370e09784043bd
ds1_img001306_ann001306,ds1_img000558_ann000558,10000,ds1,249d132094ff0bfcb9c818ec0637e3efbdb9678c115b475c5fc89eaefcb66c96
ds1_img001324_ann001324,ds1_img001229_ann001229,10000,ds1,6b67c7b58eefd1353be1567aecc56296dbc36b89a1b6b474ef7442df1b1543cf
ds1_img001330_ann001330,ds1_img000049_ann000049,10000,ds1,6bf45665f45cdcf7c078231424bce32c642d5bbff25f94c1dccc7d359c60c6da
ds1_img001369_ann001369,ds1_img000431_ann000431,10000,ds1,47ed8e02d1696e4217d9d0f91f7b003d53927fcfe30e92038e5f0077426f0e5a
ds1_img001396_ann001396,ds1_img000005_ann000005,10000,ds1,2c70f2e69a2d23c9ad68f2efdd578fe49c8ba18174b87901e8fc75eeaa65cb3b
ds1_img001401_ann001401,ds1_img001041_ann001041,10000,ds1,8a4089430f51024d962ce35bd11fe74f4790e9effde659d2975591357a18c1e3
ds1_img001402_ann001402,ds1_img001024_ann001024,10000,ds1,9de67887e3a53cc282fae444b6a007f84593327778692f02f30d566ed362f40c
ds1_img001437_ann001437,ds1_img000924_ann000924,10000,ds1,3a355ed24db4c5d95f1adf274595a66b28931662dd847fdef6a20229343b9f82
ds1_img001469_ann001469,ds1_img000724_ann000724,10000,ds1,d40bba6d8451ab465ed206c9463ebeefabf948bf3d66c4780ae0562d28f7a031
ds1_img001479_ann001479,ds1_img001342_ann001342,10000,ds1,18bb6dea5919ff63d520aa1e79906aec52e5464749ca1f2a01bdd8c848d06d8d
ds1_img001494_ann001494,ds1_img001484_ann001484,10000,ds1,8bdef0a58cde8c70a75f66051de60c4ac40f1f10bdc1815e17e3e0492a2a2207
ds1_img001495_ann001495,ds1_img000818_ann000818,10000,ds1,94264e48697dcd21c74317066757a3ff4a2acc0a50602fc74cdc4ea60f51ca1f
ds1_img001503_ann001503,ds1_img000400_ann000400,10000,ds1,b39a3c92a24111e2a44e997231e00ba33a3f2bc5c57348f3ab33c02f10c23df6
ds1_img001504_ann001504,ds1_img000080_ann000080,10000,ds1,5baebe13b05d4f21829ba83b0c8cbe61c444797e5b1f83ea39a086b3ad4dbf3a
ds1_img001526_ann001526,ds1_img000295_ann000295,10000,ds1,bc41019ffc3d1c5e64b208537ccad76ec26a41349740eba2212025bd67da22c8
ds1_img001541_ann001541,ds1_img000453_ann000453,10000,ds1,a17ccdefa0b177454de72bd06e1e25e3ff08beea8a4478aa0860bdf6ecfd2ceb
ds1_img001556_ann001556,ds1_img001033_ann001033,10000,ds1,20b9ee8eec4dcc755d7cd3565f6331b70f38c5e4eb8af58e75dfdfc42483a49c
ds1_img001568_ann001568,ds1_img000005_ann000005,10000,ds1,2c70f2e69a2d23c9ad68f2efdd578fe49c8ba18174b87901e8fc75eeaa65cb3b
ds1_img001571_ann001571,ds1_img000847_ann000847,10000,ds1,61ccfd8353899db38bdeac961ac5bfb2f60931c9fb6c09130466267929257468
ds1_img001574_ann001574,ds1_img000995_ann000995,10000,ds1,e4a2018455a0a1680376edeb8529a8e7876c587f9f65b81cd6b10948707439d4
ds1_img001581_ann001581,ds1_img001515_ann001515,10000,ds1,b2a65a25127a67cff33ddbfaa1e4ca9979d284c3cdc3716915c8548fae168af8
ds1_img001588_ann001588,ds1_img000022_ann000022,10000,ds1,4c05b41dcb901ae1e847a46c6ce03cbd5cb9c5911faa2d9286e5955136b45399
ds1_img001616_ann001616,ds1_img000379_ann000379,10000,ds1,7f7b7e4646f646023750557bf32c9b092856218bf68f5e8bb9024ed5209fe007
ds1_img001621_ann001621,ds1_img000278_ann000278,10000,ds1,93a1077089494635f7ff344b846eb3f2e72d5088442649db8caeb47b19e0c841
ds1_img001628_ann001628,ds1_img000975_ann000975,10000,ds1,50fe64c1e763b1a7a79b4e1cef8867b059e6a76e686b1467ca80a571fd4caa33
ds1_img001637_ann001637,ds1_img000240_ann000240,10000,ds1,519fd33225f86e0cd959294e244b553bae913494f8f25e82d57bc5eb61b01556
ds1_img001639_ann001639,ds1_img000749_ann000749,10000,ds1,fd2ec895d931ee23d31d905d4f7615d43739a4d199eecb767c5e47cf876fbd1b
ds1_img001674_ann001674,ds1_img001520_ann001520,10000,ds1,2aaae55b0ba371ca46d02791c363d5c0440b1067018f10533e52feca2cb88da7
ds1_img001684_ann001684,ds1_img001236_ann001236,10000,ds1,d5bf98fadd8cb34cf658a0dd40bb54bc77e93c72304952b018adaf6decc69171
ds1_img001694_ann001694,ds1_img000860_ann000860,10000,ds1,66feae95f523aff1a35e79d5c960805468cc8aba7fd2bb3c166f8bcc9b0fed5b
ds1_img001698_ann001698,ds1_img001287_ann001287,10000,ds1,459506222a4621adc17ff85432f7ffded1027b4cc64563a1a072ca42c1f6850c
ds1_img001704_ann001704,ds1_img000267_ann000267,10000,ds1,4a3bd9eb7bdf732b3eadf2d69b087ee872c2845efbd22ce34172d993c1838975
ds1_img001715_ann001715,ds1_img000108_ann000108,10000,ds1,91116234cbe34c3c6a328a91272331e19e0a2d31bf1fb1f3aef825c4cbb8ff61
ds1_img001716_ann001716,ds1_img000559_ann000559,10000,ds1,96534ccfa15e96b19b10d60f219b0a8ed2ed46ad8ecc9bd89088f1040a938742
ds1_img001744_ann001744,ds1_img001410_ann001410,10000,ds1,0b2cd186fe26a1329287ce2dda82e510ac7abf942d080bf144bfdefe9414a168
ds1_img001761_ann001761,ds1_img001139_ann001139,10000,ds1,80288f89346b406d47890e96b1aa02e6cae6a0f95adf2ba4c3fb899ce749036c
ds1_img001773_ann001773,ds1_img001697_ann001697,10000,ds1,7ee8ce4035a0adcf65ff8a0d463c0959adf1c05904d1d5e70f12eda10ec58f1a
ds1_img001774_ann001774,ds1_img000080_ann000080,10000,ds1,5baebe13b05d4f21829ba83b0c8cbe61c444797e5b1f83ea39a086b3ad4dbf3a
ds1_img001777_ann001777,ds1_img000348_ann000348,10000,ds1,d74ce34889e57c2b0411da8d98ca34ca7e559f3eaf914011bacbd9b86acfa973
ds1_img001782_ann001782,ds1_img000505_ann000505,10000,ds1,ec0c3b5fc21a9409d51ed1e0a92ba5b3a5d114144e9915a588b5c477da3a8924
ds1_img001804_ann001804,ds1_img000156_ann000156,10000,ds1,cd598e66401b3c7a5837f967112c5539a6b070605a35e0a79d86a68f8e255c5a
ds1_img001810_ann001810,ds1_img001466_ann001466,10000,ds1,858f2b6eea8b5c2d1098a9feb80327bddaca0b53da9f51ace9a8e2cf9e32128d
ds1_img001814_ann001814,ds1_img000202_ann000202,10000,ds1,4f92e17647cb927b6ef326656b7a4e090c22392ef9d888fbcecc3f3cf5914055
ds1_img001825_ann001825,ds1_img000678_ann000678,10000,ds1,6b17d204f203a8fddb43d3c0445f8bb4171550a5f8b7c9856fc662647b68b4eb
ds1_img001829_ann001829,ds1_img001737_ann001737,10000,ds1,15e3890047c4b4b265bf61506b066fa17e35107c02d15ee2a4143cf1898a66ae
ds1_img001835_ann001835,ds1_img000903_ann000903,10000,ds1,483206515cd76ad56d12e85ec8ca15520d361648072dc858097b3735a378dbdf
ds1_img001864_ann001864,ds1_img001291_ann001291,10000,ds1,460296d6fb0c2edb4e96296acde8cceb72d8d8e918738b43bb448e2d31f25e0b
ds1_img001865_ann001865,ds1_img000469_ann000469,10000,ds1,a706036c2c86974cf475104a122de4b608ccee138f8a6fe7308a1d725050cc82
ds1_img001879_ann001879,ds1_img001366_ann001366,10000,ds1,fd2c60d4a4c0faeab9326e8b63b66f9523d8ba78d02f72d7a4d64e0df3ac7839
ds1_img001905_ann001905,ds1_img000009_ann000009,10000,ds1,f394e281e541873225400b5918ec330ced37cf63e9bb719505d6fbf11fb7205d
ds1_img001920_ann001920,ds1_img001727_ann001727,10000,ds1,d7ae3783a0a7ec5822ef69c2fb0efb47e3344a67e25fa289cdc79c99c0dd10f5
ds1_img001925_ann001925,ds1_img001903_ann001903,10000,ds1,297f18cf2a0fb0ebcf24baa8d5855dcf7c7c0edd1fb4c8c125aa3fab2698c79f
ds1_img001931_ann001931,ds1_img000388_ann000388,10000,ds1,5f4d9e5751a9cb1d3018312645c41164339ecd61bc16f3ba18b400c0ce158f5e
ds1_img001944_ann001944,ds1_img000133_ann000133,10000,ds1,b434aee9d68a371d75abe79b684867da96f1669440e0d37815ddac663e236a1a
ds1_img001948_ann001948,ds1_img000189_ann000189,10000,ds1,a93f420d346d585b408625678127e06b49ece28dd9fa0f5ba19dbca4a9eaafc0
ds1_img001964_ann001964,ds1_img000667_ann000667,10000,ds1,9fe97a1c2fcc152b1ef9d14e7820eb27aea4dde20a62e6a3843b215b2bce206a
ds1_img001971_ann001971,ds1_img000235_ann000235,10000,ds1,59ba3d4188993b2354baaeacac84cc4763fb8be3fcd5b9c2e034193d58d09f6c
ds1_img001977_ann001977,ds1_img001960_ann001960,10000,ds1,c9d972bca28d4561b87ff10dc562803ee790b4fc0154ec8a59b37134220d59c9
ds1_img001981_ann001981,ds1_img000303_ann000303,10000,ds1,841d3f9b2e9a46bec1a8e9ea4518fd248efcc90ec467d861ff4d507457368d86
ds1_img001985_ann001985,ds1_img001260_ann001260,10000,ds1,a0a8591475da313314761d92b4e67f5851a7c268d51d38bb68ffe941fa547a4a
ds1_img001995_ann001995,ds1_img001717_ann001717,10000,ds1,d9f056842bdda7662f7685ae040d984731dc1cdbcd1c12ca6f7b0924cf4fabf1
ds1_img001998_ann001998,ds1_img000816_ann000816,10000,ds1,797934d705f70d3c5f18bb5386690405a534d3a530b35fafffd7bff469664ebc
ds1_img002003_ann002003,ds1_img000808_ann000808,10000,ds1,a07de6c734f04aa55d0f772623a99159db152c6b411e15ac57130c38de7ee65e
ds1_img002022_ann002022,ds1_img001788_ann001788,10000,ds1,e988cf8ea6293908f952ac88ae05bf5d591783755bdc4e67364149d281edd62d
ds1_img002023_ann002023,ds1_img001064_ann001064,10000,ds1,bc78fde997df3e60f369c8b28cd9f4a314b87e5ecc97a1d23de841497840b972
ds1_img002027_ann002027,ds1_img000876_ann000876,10000,ds1,b03fca442e82c4d49d9007a7da18112e521d6b979abda0b138593f2f02b9f917
ds1_img002035_ann002035,ds1_img001337_ann001337,10000,ds1,8f2768cae5dd7bb92612ac346af7bd303103efd43641d8ce72ff81b943010475
ds1_img002046_ann002046,ds1_img001626_ann001626,10000,ds1,cfa6b0abb13c7f6449b92e58b182d2b5553e4cf67c279440de5f48015fffb12a
ds1_img002053_ann002053,ds1_img001878_ann001878,10000,ds1,5ff0c07262e1c49f02d62f398a6256657b45da5a189951a33e8b0cc4d287b64a
ds1_img002069_ann002069,ds1_img001314_ann001314,10000,ds1,cc8807a61fd31263fc2f87045ed437cbcead3920aecfbb0b0370c770f3c40c6f
ds1_img002074_ann002074,ds1_img002000_ann002000,10000,ds1,6b356ec9e2c9e58c43e5fc28a8af22678c7cbc0338a76798256fac9a6d3c5b50
ds1_img002080_ann002080,ds1_img000150_ann000150,10000,ds1,93ce2f8654fa79988179c3602c32a37e9ad06200765d93946f0827ad90b8e62a
ds1_img002105_ann002105,ds1_img001088_ann001088,10000,ds1,598878e4d1a811fc86eb3f35e264471d87dfea4714bd6ed78ad2d38d8ae0e317
ds1_img002120_ann002120,ds1_img000187_ann000187,10000,ds1,458c47575f167748fbdb35c524c2c7ba2c8c11b31f255f7edd0b2953ab0d61dc
ds1_img002131_ann002131,ds1_img000997_ann000997,10000,ds1,654580bd13fa9dd3270506a8e1b56b387265ebdbc341bbcead902dca6f69e729
ds1_img002135_ann002135,ds1_img001451_ann001451,10000,ds1,a5f2d3fe11320a1d4c6d8d219fddb523ea77d9e3da701730d12fcfe2625c913f
ds1_img002137_ann002137,ds1_img000111_ann000111,10000,ds1,cfa094ff109c3a3fe82dff957b147cab64136875cf4af956fe1a2ae9cd6bbdfe
ds1_img002140_ann002140,ds1_img000628_ann000628,10000,ds1,3ec80e32ab6758a390e2b334b76a2df98cd71efe7fd9621412ff1c4a78ef8a0f
ds1_img002141_ann002141,ds1_img001116_ann001116,10000,ds1,30d95d2c17d0bedbc89eac6a2e961d554027c208ddef62a15feb2a3d876e322f
ds1_img002143_ann002143,ds1_img000208_ann000208,10000,ds1,4d81768ed6f75763632f97edb6b63f0c54b00477ab824b83620c704922d7304a
ds1_img002151_ann002151,ds1_img000423_ann000423,10000,ds1,6c8687c2f0b5c73c5ef4c0348d99d478008aaf0f50263055eaa82df2aedba399
ds6_img023538_ann024630,ds6_img022959_ann024051,10000,ds6,3e325bdaf80004fe4b7abda80300c076f01407810c85e5e71b2d9269b22e4692
ds6_img023556_ann024648,ds6_img023543_ann024635,10000,ds6,4c0c77ed6b71e8db1761b166ef52c0b543e5d234c82f2df38706aa6612ef6265
ds6_img024127_ann025219,ds6_img023974_ann025066,10000,ds6,0cef02ff8edb747223b2b389dd809768b736ce3a7154e0512395349d9edc5002
ds6_img024847_ann025939,ds6_img023431_ann024523,10000,ds6,c2ea3fc2815a47872b64e152ea9d9b78f4193d54f161c2754a7133274024dd84
ds6_img025024_ann026116,ds6_img024992_ann026084,10000,ds6,b06541ea6fdf631fcf01aa45f31f7ffe83207d574d6882d1bed59166f3437a82
ds6_img025409_ann026504,ds6_img022976_ann024068,10000,ds6,1ed38908d4b9c6abf568b6961fa78580720170279288c3268e40f12d470187ce
ds6_img025540_ann026638,ds6_img025539_ann026637,10000,ds6,c7efe5a84c22656b13804cf4a2827cf56c2c00842d15b4e490d2acf18af6a446
ds6_img025708_ann026806,ds6_img025707_ann026805,10000,ds6,5765028c27e9348015f3ecebbac627a3ad9fa9bd08a2d60aa6274deb1bddfcaf
ds8_img027965_ann029063,ds8_img027961_ann029059,10000,ds8,57110ff39282e4dd0c865b70f9b8410a519f42a7e1e48b71d7e12ef0339f8d64
ds8_img028067_ann029165,ds8_img027988_ann029086,10000,ds8,589bd67dc18aa073ea0ab2edaa152f401fa82f1965e5efa07d98b2eb1a73e3a7
ds8_img028119_ann029217,ds8_img028032_ann029130,10000,ds8,e7960e3fae1d344ab75fe353511af2e081923ddb2f86be810b695df3c19b38fa
ds8_img028141_ann029239,ds8_img028092_ann029190,10000,ds8,5f310903ad406efd723f612132279cb18436537694f7390901ca67af6d0984fc
ds8_img028142_ann029240,ds8_img028121_ann029219,10000,ds8,dcd6e7b4717e71ea62cd6eae9fac08761cf5b262602fa22969d04b602d080313
ds8_img028481_ann029579,ds8_img028455_ann029553,10000,ds8,56d405082e51453c08b8ab5b2534395c916699a21db13bcd5de6b20057f7411a
ds8_img028513_ann029611,ds8_img028506_ann029604,10000,ds8,efa24a496969dc645bd3930cdeb055f1ef80552e417eb42c50d3cc7f9fdc6e46
ds8_img028524_ann029622,ds8_img028519_ann029617,10000,ds8,b4fd648071509662086480ad026003b11175a9d3e4859c8932d55eef84af7939
ds8_img028585_ann029683,ds8_img028373_ann029471,10000,ds8,bf3227f56aaf4ac705aa0a574aae56b723e6e4b6b9581b7ccd54c141a9d73718
ds8_img028600_ann029698,ds8_img027916_ann029014,10000,ds8,a1bc8710f710ed24b6c2c952c16f273a948567c7066c3bcda0e8902e6eec1961
ds8_img028611_ann029709,ds8_img028038_ann029136,10000,ds8,a2c5babba44442aa646c096996ac01173883126fe060ff372024e08bfd02ee78
ds8_img028659_ann029757,ds8_img028579_ann029677,10000,ds8,26858606c1069f39db19c0273b2d8a7d78a989dd70f250e3ee1197f719e13fb4
ds8_img028784_ann029882,ds8_img028769_ann029867,10000,ds8,b0c7661a6c12d52ef97d5879f606fcfe880b0c78e3d8f80872cc10f2fe9e1523
ds8_img028878_ann029976,ds8_img028674_ann029772,10000,ds8,7aca44455dca6ebb929ab89b1ac83cdbe7742aa785005a3ddc206a15f3d1ba54
ds8_img028978_ann030076,ds8_img028066_ann029164,10000,ds8,cff006ed40cec83f6ae9ff21829f7774a5ee4196538d1b2b8366c1cd5ad84526
ds8_img028979_ann030077,ds8_img028823_ann029921,10000,ds8,e9457f766562c2b0fd45d6991407c505531b6e42e22348385968848f4e899335
ds8_img028987_ann030085,ds8_img028986_ann030084,10000,ds8,58c93018098ccdeccbdc8b0747b24998e4e92e1e59e53ff109dd56a995cd7e6b
ds8_img029021_ann030119,ds8_img028644_ann029742,10000,ds8,0958bf4eac5c62a440cee4b3b3466a85b2a258849bb8ff3269d8cf604db15a98
ds8_img029062_ann030160,ds8_img028278_ann029376,10000,ds8,c7ae7c412ec6cf2d2b3315e9821ab2f582e1c8ea05610de230a5a00700a2bfc8
ds8_img029093_ann030191,ds8_img028423_ann029521,10000,ds8,cbe8c4bfbdfb0639a1947a97b38bf497402b9f62c0f4dd4f7d25fb17631e7d64
ds8_img029094_ann030192,ds8_img028674_ann029772,10000,ds8,7aca44455dca6ebb929ab89b1ac83cdbe7742aa785005a3ddc206a15f3d1ba54
ds8_img029103_ann030201,ds8_img028982_ann030080,10000,ds8,352124de7be2a80d887dbfab99b1ca63a96cebccdf564948f3ca9e99ee61c211
ds8_img029104_ann030202,ds8_img029019_ann030117,10000,ds8,1f50adce2d505c79c44eb64b1f1eaaacc95b84bc858ef297c185b35d85a62895
ds8_img029105_ann030203,ds8_img028114_ann029212,10000,ds8,ce549a7c389cd1eae6ca29cacdf0fa966b86abef14b2c0c326c32f7dff0f0804
ds8_img029110_ann030208,ds8_img028042_ann029140,10000,ds8,a3afcffbcaa869f6f94140b622953c32fcc363f295572efebd6bdb202a393191
ds8_img029153_ann030251,ds8_img029025_ann030123,10000,ds8,bde473466f5e93fb6a1db16ea330022e6a968340971b717b319ff713a78ed010
ds8_img029179_ann030277,ds8_img028387_ann029485,10000,ds8,6edc1f568e3fdaecedb6240363c201f9b657f19b291b84f37d7e7323051f79aa
ds8_img029182_ann030280,ds8_img028941_ann030039,10000,ds8,9bb7bd52b0ea1fb2c409af6d615c17f91792713298f82ddd12cb5e38baf579b2
ds8_img029184_ann030282,ds8_img028940_ann030038,10000,ds8,40e1240fd998d011ca4b82adc690c650d8e93efc2f990ef189c220517e01b8e9
ds8_img029185_ann030283,ds8_img029027_ann030125,10000,ds8,6df56b621891e80f588072fd15317f05e6aac30540b4679c75b13cc9a69b73cd
ds8_img029186_ann030284,ds8_img028884_ann029982,10000,ds8,bc540001aaa10dd6bd2cfdac1689aa753ed6d9297d2a45124ceae83256bb6fa7
ds8_img029187_ann030285,ds8_img028877_ann029975,10000,ds8,b69841159040dcaabe0b7e072ea1a1db739a3e59be11037605ba2360aa92da28
ds8_img029190_ann030288,ds8_img029028_ann030126,10000,ds8,241f6dfe1224031b57a80387515b6d10229ab6e2a195e5faca02a97709d262c1
ds8_img029195_ann030293,ds8_img028989_ann030087,10000,ds8,f0ea5b5931d38dfba1f216918add617b3908fced970c238d5ba8afe8a97baead
