sample_id,label,source_id,file_path,group_id,emission_year,side,condition,object_group,brightness_proxy,orientation_proxy,scale_proxy,luminance_mean,aspect_ratio,relative_area,reviewed
ds9_img030803_ann031863,5000,ds9,02_extracted/uang/5000/ds9_img030803_ann031863.png,ds9_img030803,unknown,unknown,lusuh,not_applicable,low,vertical,high,135.09873962402344,0.64375,0.64375,True
ds5_img022539_ann023628,5000,ds5,02_extracted/uang/5000/ds5_img022539_ann023628.png,ds5_img022539,2022,front,normal,not_applicable,low,diagonal_or_square,low,116.4489974975586,0.9365377393916635,0.12272871098144533,True
ds6_img024070_ann025162,5000,ds6,02_extracted/uang/5000/ds6_img024070_ann025162.png,ds6_img024070,2022,front,terlipat,not_applicable,medium,vertical,high,144.9357452392578,0.714029743547742,0.9369092730494792,True
ds1_img001487_ann001487,5000,ds1,02_extracted/uang/5000/ds1_img001487_ann001487.png,ds1_img001487,2016,front,terlipat,not_applicable,low,horizontal,medium,137.95989990234375,3.8173076923076925,0.4407494705199153,True
ds10_img003087_ann003086,5000,ds10,02_extracted/uang/5000/ds10_img003087_ann003086.png,ds10_img003087,2022,back,terlipat,not_applicable,high,diagonal_or_square,low,183.82357788085938,1.192090395480226,0.3063045241244646,True
ds8_img029318_ann030416,5000,ds8,02_extracted/uang/5000/ds8_img029318_ann030416.png,ds8_img029318,2022,front,normal,not_applicable,high,vertical,high,164.9495849609375,0.7544764891966499,0.6533275491894532,True
ds5_img021749_ann022838,5000,ds5,02_extracted/uang/5000/ds5_img021749_ann022838.png,ds5_img021749,2022,back,lusuh,not_applicable,low,vertical,low,84.5270004272461,0.3469788046773152,0.21580828830078125,True
ds6_img023296_ann024388,5000,ds6,02_extracted/uang/5000/ds6_img023296_ann024388.png,ds6_img023296,2022,front,normal,not_applicable,medium,diagonal_or_square,high,151.28811645507812,1.1353207754240895,0.66060625,True
ds7_img027628_ann028726,5000,ds7,02_extracted/uang/5000/ds7_img027628_ann028726.png,ds7_img027628,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,158.67941284179688,1.0689655172413792,0.8779296875,True
ds4_img008397_ann009844,5000,ds4,02_extracted/uang/5000/ds4_img008397_ann009844.png,ds4_img008397,2022,back,lusuh,not_applicable,high,vertical,medium,191.46922302246094,0.5661076070336392,0.4941495535714286,True
ds1_img000410_ann000410,5000,ds1,02_extracted/uang/5000/ds1_img000410_ann000410.png,ds1_img000410,2022,back,normal,not_applicable,medium,horizontal,high,143.68951416015625,2.014418125643666,0.8050181070963541,True
ds9_img032018_ann032902,5000,ds9,02_extracted/uang/5000/ds9_img032018_ann032902.png,ds9_img032018,unknown,unknown,lusuh,not_applicable,low,vertical,low,120.30525970458984,0.4809917355371901,0.42982177734375,True
ds10_img003365_ann003364,5000,ds10,02_extracted/uang/5000/ds10_img003365_ann003364.png,ds10_img003365,2022,unknown,terlipat,not_applicable,medium,diagonal_or_square,low,152.60829162597656,0.9103448275862069,0.15697830057949105,True
ds8_img029507_ann030605,5000,ds8,02_extracted/uang/5000/ds8_img029507_ann030605.png,ds8_img029507,2022,back,normal,not_applicable,high,diagonal_or_square,medium,157.73350524902344,0.8922173765166869,0.5378107691333008,True
ds7_img026126_ann027224,5000,ds7,02_extracted/uang/5000/ds7_img026126_ann027224.png,ds7_img026126,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,131.97386169433594,0.9562651524818171,0.91769433203125,True
ds4_img005717_ann007199,5000,ds4,02_extracted/uang/5000/ds4_img005717_ann007199.png,ds4_img005717,2022,back,lusuh,not_applicable,high,horizontal,medium,165.6970977783203,1.7220028536350664,0.4987212219387755,True
ds1_img000833_ann000833,5000,ds1,02_extracted/uang/5000/ds1_img000833_ann000833.png,ds1_img000833,2016,back,terlipat,not_applicable,medium,horizontal,low,144.0243682861328,3.9145631067961166,0.4400634765625,True
ds6_img024091_ann025183,5000,ds6,02_extracted/uang/5000/ds6_img024091_ann025183.png,ds6_img024091,2022,front,terlipat,not_applicable,medium,diagonal_or_square,high,140.50526428222656,0.939951216531862,0.7979137500000001,True
ds9_img035833_ann036159,5000,ds9,02_extracted/uang/5000/ds9_img035833_ann036159.png,ds9_img035833,unknown,unknown,lusuh,not_applicable,high,horizontal,low,167.4476318359375,2.1604938271604937,0.4239349365234375,True
ds5_img021588_ann022677,5000,ds5,02_extracted/uang/5000/ds5_img021588_ann022677.png,ds5_img021588,2022,front,normal,not_applicable,low,diagonal_or_square,medium,117.96510314941406,0.832233206082147,0.46536744402099606,True
ds10_img002323_ann002323,5000,ds10,02_extracted/uang/5000/ds10_img002323_ann002323.png,ds10_img002323,2022,unknown,terlipat,not_applicable,medium,diagonal_or_square,low,141.51333618164062,0.9772727272727273,0.24827832367514907,True
ds7_img027500_ann028598,5000,ds7,02_extracted/uang/5000/ds7_img027500_ann028598.png,ds7_img027500,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,202.093505859375,0.9739882462935755,0.85307930859375,True
ds8_img030175_ann031273,5000,ds8,02_extracted/uang/5000/ds8_img030175_ann031273.png,ds8_img030175,2022,back,normal,not_applicable,medium,horizontal,medium,142.4461669921875,1.4594135881383214,0.6008942507592773,True
ds1_img000108_ann000108,10000,ds1,02_extracted/uang/10000/ds1_img000108_ann000108.png,ds1_img000108,2016,back,terlipat,not_applicable,high,horizontal,medium,159.17739868164062,3.9073359073359075,0.4443834092881944,True
ds5_img018295_ann019384,10000,ds5,02_extracted/uang/10000/ds5_img018295_ann019384.png,ds5_img018295,2022,front,normal,not_applicable,medium,vertical,high,132.4468231201172,0.7708609375,0.7708609375000001,True
ds7_img026486_ann027584,10000,ds7,02_extracted/uang/10000/ds7_img026486_ann027584.png,ds7_img026486,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,92.78085327148438,1.0596363636363637,0.782568359375,True
ds10_img003554_ann003551,10000,ds10,02_extracted/uang/10000/ds10_img003554_ann003551.png,ds10_img003554,2022,front,terlipat,not_applicable,high,horizontal,low,171.95062255859375,1.3742331288343559,0.29945620223398,True
ds8_img030403_ann031501,10000,ds8,02_extracted/uang/10000/ds8_img030403_ann031501.png,ds8_img030403,2016,front,terlipat,not_applicable,medium,diagonal_or_square,high,136.6800079345703,1.0,1.0,True
ds6_img022891_ann023983,10000,ds6,02_extracted/uang/10000/ds6_img022891_ann023983.png,ds6_img022891,2022,front,terlipat,not_applicable,medium,vertical,high,124.44612884521484,0.71171875,0.9489583333333333,True
ds4_img008987_ann010409,10000,ds4,02_extracted/uang/10000/ds4_img008987_ann010409.png,ds4_img008987,2022,front,lusuh,not_applicable,medium,horizontal,medium,147.09034729003906,1.9170506912442395,0.4497767857142857,True
ds9_img033104_ann033838,10000,ds9,02_extracted/uang/10000/ds9_img033104_ann033838.png,ds9_img033104,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,95.362548828125,2.1544117647058822,0.389140625,True
ds5_img016662_ann017751,10000,ds5,02_extracted/uang/10000/ds5_img016662_ann017751.png,ds5_img016662,2022,back,normal,not_applicable,medium,diagonal_or_square,low,144.7285919189453,0.809922015508447,0.14557878587890627,True
ds8_img028174_ann029272,10000,ds8,02_extracted/uang/10000/ds8_img028174_ann029272.png,ds8_img028174,2022,front,terlipat,not_applicable,high,diagonal_or_square,low,154.54493713378906,1.219342616580311,0.28387058203125,True
ds6_img025473_ann026568,10000,ds6,02_extracted/uang/10000/ds6_img025473_ann026568.png,ds6_img025473,2022,back,lusuh,not_applicable,high,vertical,high,159.64964294433594,0.5589464338342968,0.7105392017502172,True
ds4_img008191_ann009654,10000,ds4,02_extracted/uang/10000/ds4_img008191_ann009654.png,ds4_img008191,2016,back,normal,not_applicable,high,diagonal_or_square,high,186.10150146484375,1.0,1.0,True
ds7_img026534_ann027632,10000,ds7,02_extracted/uang/10000/ds7_img026534_ann027632.png,ds7_img026534,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,115.32401275634766,0.9933819084285215,0.9582468837890624,True
ds10_img003223_ann003222,10000,ds10,02_extracted/uang/10000/ds10_img003223_ann003222.png,ds10_img003223,2022,back,normal,not_applicable,low,diagonal_or_square,low,43.05982208251953,1.0285714285714285,0.16534391534391535,True
ds9_img038253_ann038236,10000,ds9,02_extracted/uang/10000/ds9_img038253_ann038236.png,ds9_img038253,unknown,unknown,lusuh,not_applicable,medium,horizontal,medium,125.23448944091797,1.7705382436260624,0.53863525390625,True
ds1_img001187_ann001187,10000,ds1,02_extracted/uang/10000/ds1_img001187_ann001187.png,ds1_img001187,2022,back,normal,not_applicable,high,horizontal,high,157.75790405273438,2.070778564206269,0.8585069444444444,True
ds8_img028916_ann030014,10000,ds8,02_extracted/uang/10000/ds8_img028916_ann030014.png,ds8_img028916,2022,front,normal,not_applicable,medium,vertical,medium,136.54998779296875,0.5300942981006567,0.49790964257812503,True
ds6_img024746_ann025838,10000,ds6,02_extracted/uang/10000/ds6_img024746_ann025838.png,ds6_img024746,2022,back,normal,not_applicable,low,diagonal_or_square,medium,72.54114532470703,0.858311586652803,0.3898579221760417,True
ds5_img020552_ann021641,10000,ds5,02_extracted/uang/10000/ds5_img020552_ann021641.png,ds5_img020552,2022,back,normal,not_applicable,medium,diagonal_or_square,medium,123.92814636230469,1.2020505101600187,0.4819932604614257,True
ds4_img008983_ann010405,10000,ds4,02_extracted/uang/10000/ds4_img008983_ann010405.png,ds4_img008983,2016,front,lusuh,not_applicable,low,horizontal,medium,116.44905090332031,2.1262626262626263,0.41532804528061223,True
ds7_img026086_ann027184,10000,ds7,02_extracted/uang/10000/ds7_img026086_ann027184.png,ds7_img026086,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,110.51806640625,1.1355198267912274,0.6897988876953125,True
ds10_img003032_ann003031,10000,ds10,02_extracted/uang/10000/ds10_img003032_ann003031.png,ds10_img003032,2022,front,terlipat,not_applicable,low,diagonal_or_square,low,43.327903747558594,0.9655172413793104,0.16649213697824808,True
ds9_img038883_ann038798,10000,ds9,02_extracted/uang/10000/ds9_img038883_ann038798.png,ds9_img038883,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,98.6266098022461,2.097560975609756,0.4218115234375,True
ds1_img000235_ann000235,10000,ds1,02_extracted/uang/10000/ds1_img000235_ann000235.png,ds1_img000235,2016,back,terlipat,not_applicable,low,horizontal,low,104.7574691772461,3.847560975609756,0.1754489474826389,True
ds6_img023281_ann024373,10000,ds6,02_extracted/uang/10000/ds6_img023281_ann024373.png,ds6_img023281,2022,back,lusuh,not_applicable,high,vertical,high,164.2968292236328,0.5155075056737047,0.6455152187977429,True
ds4_img007447_ann008919,10000,ds4,02_extracted/uang/10000/ds4_img007447_ann008919.png,ds4_img007447,2016,front,lusuh,not_applicable,medium,horizontal,medium,141.39308166503906,1.9290223262677513,0.4633355064174107,True
ds10_img002953_ann002952,10000,ds10,02_extracted/uang/10000/ds10_img002953_ann002952.png,ds10_img002953,2022,back,normal,not_applicable,medium,horizontal,low,152.13917541503906,1.9298245614035088,0.20569570420760896,True
ds7_img027057_ann028155,10000,ds7,02_extracted/uang/10000/ds7_img027057_ann028155.png,ds7_img027057,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,97.61225128173828,1.0337831182901605,0.93661425,True
ds8_img028121_ann029219,10000,ds8,02_extracted/uang/10000/ds8_img028121_ann029219.png,ds8_img028121,2022,front,normal,not_applicable,high,horizontal,low,157.8589324951172,2.6586523046092188,0.25859651660156246,True
ds5_img021024_ann022113,10000,ds5,02_extracted/uang/10000/ds5_img021024_ann022113.png,ds5_img021024,2022,back,normal,not_applicable,low,diagonal_or_square,high,94.39837646484375,0.9137613039932644,0.8153183338476563,True
ds9_img034684_ann035167,10000,ds9,02_extracted/uang/10000/ds9_img034684_ann035167.png,ds9_img034684,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,121.42041015625,1.9194847020933978,0.4518017578125,True
ds1_img000678_ann000678,10000,ds1,02_extracted/uang/10000/ds1_img000678_ann000678.png,ds1_img000678,2016,back,terlipat,not_applicable,medium,horizontal,low,140.8831787109375,3.484486873508353,0.3131552435868034,True
ds6_img024529_ann025621,10000,ds6,02_extracted/uang/10000/ds6_img024529_ann025621.png,ds6_img024529,2022,front,normal,not_applicable,low,horizontal,high,116.46517944335938,2.074766355140187,0.606221875,True
ds4_img006394_ann007876,10000,ds4,02_extracted/uang/10000/ds4_img006394_ann007876.png,ds4_img006394,2016,front,lusuh,not_applicable,low,vertical,high,102.08123779296875,0.6676839076351158,0.6665397971938775,True
ds10_img002974_ann002973,10000,ds10,02_extracted/uang/10000/ds10_img002974_ann002973.png,ds10_img002974,2022,back,normal,not_applicable,high,vertical,low,164.20245361328125,0.5236363636363637,0.3247826908541194,True
ds7_img026654_ann027752,10000,ds7,02_extracted/uang/10000/ds7_img026654_ann027752.png,ds7_img026654,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,121.4460678100586,0.95115266806384,0.89349853515625,True
ds5_img019145_ann020234,10000,ds5,02_extracted/uang/10000/ds5_img019145_ann020234.png,ds5_img019145,2022,back,lusuh,not_applicable,medium,diagonal_or_square,low,149.39715576171875,0.8784996144137414,0.09348249416748047,True
ds9_img035926_ann036238,10000,ds9,02_extracted/uang/10000/ds9_img035926_ann036238.png,ds9_img035926,unknown,unknown,lusuh,not_applicable,medium,horizontal,medium,125.44755554199219,1.8287461773700306,0.4774072265625,True
ds8_img029304_ann030402,10000,ds8,02_extracted/uang/10000/ds8_img029304_ann030402.png,ds8_img029304,2022,back,lusuh,not_applicable,low,horizontal,medium,77.87835693359375,1.433438477580813,0.5149633330078125,True
ds1_img000431_ann000431,10000,ds1,02_extracted/uang/10000/ds1_img000431_ann000431.png,ds1_img000431,2022,back,normal,not_applicable,high,horizontal,high,160.1599578857422,2.018200202224469,0.8814616755793226,True
ds6_img024040_ann025132,10000,ds6,02_extracted/uang/10000/ds6_img024040_ann025132.png,ds6_img024040,2022,back,lusuh,not_applicable,high,diagonal_or_square,medium,169.34022521972656,0.9414831291300007,0.41813402611458333,True
ds10_img003310_ann003309,10000,ds10,02_extracted/uang/10000/ds10_img003310_ann003309.png,ds10_img003310,2022,back,normal,not_applicable,medium,horizontal,low,150.138671875,1.900709219858156,0.30992142227261277,True
ds4_img010530_ann011886,10000,ds4,02_extracted/uang/10000/ds4_img010530_ann011886.png,ds4_img010530,2022,front,normal,not_applicable,high,vertical,medium,163.47531127929688,0.5589246290137775,0.5134677933673469,True
ds7_img027442_ann028540,10000,ds7,02_extracted/uang/10000/ds7_img027442_ann028540.png,ds7_img027442,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,176.71397399902344,1.0246967654986523,0.881501796875,True
ds5_img016155_ann017244,10000,ds5,02_extracted/uang/10000/ds5_img016155_ann017244.png,ds5_img016155,2022,back,normal,not_applicable,medium,vertical,low,141.95387268066406,0.41039303871724675,0.107330075,True
ds9_img038517_ann038466,10000,ds9,02_extracted/uang/10000/ds9_img038517_ann038466.png,ds9_img038517,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,112.85777282714844,1.8134796238244515,0.450540771484375,True
ds8_img028852_ann029950,10000,ds8,02_extracted/uang/10000/ds8_img028852_ann029950.png,ds8_img028852,2022,front,terlipat,not_applicable,low,diagonal_or_square,low,75.99542236328125,1.0866856568364611,0.236233576171875,True
ds1_img000169_ann000169,10000,ds1,02_extracted/uang/10000/ds1_img000169_ann000169.png,ds1_img000169,2022,back,normal,not_applicable,high,horizontal,high,155.7117919921875,1.8803245436105476,0.946257197696737,True
ds4_img012134_ann013379,10000,ds4,02_extracted/uang/10000/ds4_img012134_ann013379.png,ds4_img012134,2016,front,lusuh,not_applicable,medium,horizontal,high,126.12741088867188,1.6712619953481922,0.5615376674107143,True
ds6_img025511_ann026609,10000,ds6,02_extracted/uang/10000/ds6_img025511_ann026609.png,ds6_img025511,2022,back,normal,not_applicable,high,diagonal_or_square,medium,168.97523498535156,1.0219960899053253,0.4990392200744792,True
ds9_img033125_ann033857,20000,ds9,02_extracted/uang/20000/ds9_img033125_ann033857.png,ds9_img033125,2016,back,lusuh,not_applicable,medium,horizontal,medium,139.8782501220703,2.0882882882882883,0.3926055908203125,True
ds3_img004925_ann005262,20000,ds3,02_extracted/uang/20000/ds3_img004925_ann005262.png,ds3_img004925,2022,front,normal,not_applicable,high,diagonal_or_square,low,151.64996337890625,0.8654781199351702,0.35750651041666665,True
ds4_img008124_ann009587,20000,ds4,02_extracted/uang/20000/ds4_img008124_ann009587.png,ds4_img008124,2022,back,lusuh,not_applicable,low,vertical,high,88.87810516357422,0.6461310658919076,0.6395998086734694,True
ds10_img002266_ann002266,20000,ds10,02_extracted/uang/20000/ds10_img002266_ann002266.png,ds10_img002266,2022,back,terlipat,not_applicable,low,diagonal_or_square,medium,123.8185806274414,1.0758532791033306,0.39247240804818656,True
ds7_img027680_ann028778,20000,ds7,02_extracted/uang/20000/ds7_img027680_ann028778.png,ds7_img027680,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,136.4843292236328,1.0,0.765625,True
ds8_img030459_ann031557,20000,ds8,02_extracted/uang/20000/ds8_img030459_ann031557.png,ds8_img030459,2022,back,normal,not_applicable,low,vertical,medium,124.7583999633789,0.43572643767030345,0.4342747734375,True
ds6_img024263_ann025355,20000,ds6,02_extracted/uang/20000/ds6_img024263_ann025355.png,ds6_img024263,2022,front,normal,not_applicable,medium,horizontal,medium,139.4786834716797,2.1339301000317947,0.4756521,True
ds5_img017337_ann018426,20000,ds5,02_extracted/uang/20000/ds5_img017337_ann018426.png,ds5_img017337,2022,front,lusuh,not_applicable,low,vertical,medium,125.00934600830078,0.6274709064696877,0.4438378288085938,True
ds1_img001065_ann001065,20000,ds1,02_extracted/uang/20000/ds1_img001065_ann001065.png,ds1_img001065,2016,front,terlipat,not_applicable,low,horizontal,low,82.17694854736328,4.340175953079179,0.21391126844618055,True
ds10_img002866_ann002865,20000,ds10,02_extracted/uang/20000/ds10_img002866_ann002865.png,ds10_img002866,2022,back,normal,not_applicable,high,vertical,medium,167.2690887451172,0.5220561343070516,0.480670799692426,True
ds9_img035743_ann036080,20000,ds9,02_extracted/uang/20000/ds9_img035743_ann036080.png,ds9_img035743,2016,back,lusuh,not_applicable,medium,horizontal,medium,138.44898986816406,2.1809872029250457,0.3982977294921875,True
ds7_img026161_ann027259,20000,ds7,02_extracted/uang/20000/ds7_img026161_ann027259.png,ds7_img026161,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,138.93556213378906,1.0104480679638257,0.8408949453125,True
ds6_img024896_ann025988,20000,ds6,02_extracted/uang/20000/ds6_img024896_ann025988.png,ds6_img024896,2022,front,terlipat,not_applicable,high,diagonal_or_square,medium,159.13116455078125,1.088804542596932,0.45156686984062494,True
ds4_img008639_ann010079,20000,ds4,02_extracted/uang/20000/ds4_img008639_ann010079.png,ds4_img008639,2016,back,lusuh,not_applicable,high,horizontal,medium,159.2112579345703,1.6033678323378773,0.5533956074617348,True
ds3_img005226_ann006040,20000,ds3,02_extracted/uang/20000/ds3_img005226_ann006040.png,ds3_img005226,2022,front,normal,not_applicable,medium,horizontal,low,134.0882110595703,2.126865671641791,0.16575520833333332,True
ds8_img029638_ann030736,20000,ds8,02_extracted/uang/20000/ds8_img029638_ann030736.png,ds8_img029638,2022,back,normal,not_applicable,high,vertical,medium,198.1524658203125,0.5600098197401683,0.43202995214843753,True
ds5_img017669_ann018758,20000,ds5,02_extracted/uang/20000/ds5_img017669_ann018758.png,ds5_img017669,2022,front,normal,not_applicable,medium,vertical,low,135.79505920410156,0.5668467923567284,0.1966500127001953,True
ds1_img001769_ann001769,20000,ds1,02_extracted/uang/20000/ds1_img001769_ann001769.png,ds1_img001769,2016,front,normal,not_applicable,medium,horizontal,low,140.55967712402344,2.176678445229682,0.2955593532986111,True
ds9_img036113_ann036399,20000,ds9,02_extracted/uang/20000/ds9_img036113_ann036399.png,ds9_img036113,2022,front,lusuh,not_applicable,medium,horizontal,medium,130.3933563232422,2.124777183600713,0.4081494140625,True
ds10_img002360_ann002360,20000,ds10,02_extracted/uang/20000/ds10_img002360_ann002360.png,ds10_img002360,2022,back,normal,not_applicable,high,horizontal,low,161.552978515625,2.0430039725077243,0.33336825259515573,True
ds4_img007479_ann008951,20000,ds4,02_extracted/uang/20000/ds4_img007479_ann008951.png,ds4_img007479,2022,back,lusuh,not_applicable,medium,horizontal,high,143.0674591064453,1.430676356514232,0.6869215571986607,True
ds7_img027399_ann028497,20000,ds7,02_extracted/uang/20000/ds7_img027399_ann028497.png,ds7_img027399,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,38.83608627319336,1.0115865550074568,0.675584525390625,True
ds3_img005554_ann006908,20000,ds3,02_extracted/uang/20000/ds3_img005554_ann006908.png,ds3_img005554,2022,front,normal,not_applicable,medium,horizontal,low,134.14295959472656,2.4081632653061225,0.15684678819444445,True
ds8_img029655_ann030753,20000,ds8,02_extracted/uang/20000/ds8_img029655_ann030753.png,ds8_img029655,2022,front,terlipat,not_applicable,medium,vertical,medium,129.58395385742188,0.7847222222222223,0.51485625,True
ds6_img023743_ann024835,20000,ds6,02_extracted/uang/20000/ds6_img023743_ann024835.png,ds6_img023743,2022,front,normal,not_applicable,medium,vertical,high,133.09739685058594,0.7122423216872485,0.8148891911015624,True
ds5_img019911_ann021000,20000,ds5,02_extracted/uang/20000/ds5_img019911_ann021000.png,ds5_img019911,2022,back,normal,not_applicable,medium,diagonal_or_square,high,135.29298400878906,1.1593550604166474,0.8203097653442384,True
ds1_img000315_ann000315,20000,ds1,02_extracted/uang/20000/ds1_img000315_ann000315.png,ds1_img000315,2022,front,terlipat,not_applicable,low,horizontal,low,113.94092559814453,4.106635071090047,0.36078091268948587,True
ds9_img037813_ann037866,20000,ds9,02_extracted/uang/20000/ds9_img037813_ann037866.png,ds9_img037813,2016,back,lusuh,not_applicable,medium,horizontal,medium,140.78273010253906,2.021015761821366,0.402181396484375,True
ds4_img006161_ann007643,20000,ds4,02_extracted/uang/20000/ds4_img006161_ann007643.png,ds4_img006161,2022,front,normal,not_applicable,high,vertical,high,177.33682250976562,0.6800182648401827,0.6499991230867347,True
ds7_img026101_ann027199,20000,ds7,02_extracted/uang/20000/ds7_img026101_ann027199.png,ds7_img026101,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,54.54633712768555,1.0969810124352697,0.86325310546875,True
ds3_img005006_ann005476,20000,ds3,02_extracted/uang/20000/ds3_img005006_ann005476.png,ds3_img005006,2022,front,normal,not_applicable,medium,horizontal,low,133.65585327148438,2.1466165413533833,0.1648068576388889,True
ds10_img002432_ann002432,20000,ds10,02_extracted/uang/20000/ds10_img002432_ann002432.png,ds10_img002432,2022,back,normal,not_applicable,low,horizontal,medium,106.73290252685547,2.0855967716902066,0.3994362745098039,True
ds8_img027925_ann029023,20000,ds8,02_extracted/uang/20000/ds8_img027925_ann029023.png,ds8_img027925,2022,front,normal,not_applicable,high,horizontal,high,156.59967041015625,1.4242315982803722,0.6048286083984376,True
ds6_img025294_ann026389,20000,ds6,02_extracted/uang/20000/ds6_img025294_ann026389.png,ds6_img025294,2022,back,terlipat,not_applicable,high,diagonal_or_square,medium,162.80381774902344,1.0071240871129956,0.38319096420312504,True
ds5_img019022_ann020111,20000,ds5,02_extracted/uang/20000/ds5_img019022_ann020111.png,ds5_img019022,2022,back,normal,not_applicable,medium,diagonal_or_square,high,130.50250244140625,1.031336821046502,0.7135541462768556,True
ds1_img000530_ann000530,20000,ds1,02_extracted/uang/20000/ds1_img000530_ann000530.png,ds1_img000530,2022,front,normal,not_applicable,high,horizontal,medium,151.7744598388672,2.1344086021505375,0.5007731119791666,True
ds9_img030802_ann031862,20000,ds9,02_extracted/uang/20000/ds9_img030802_ann031862.png,ds9_img030802,2016,front,lusuh,not_applicable,high,horizontal,medium,146.00830078125,2.0580204778157,0.43134521484375,True
ds10_img003398_ann003397,20000,ds10,02_extracted/uang/20000/ds10_img003398_ann003397.png,ds10_img003398,2022,front,terlipat,not_applicable,low,horizontal,medium,124.48770141601562,1.2630173317136049,0.47056899269511726,True
ds3_img005593_ann007006,20000,ds3,02_extracted/uang/20000/ds3_img005593_ann007006.png,ds3_img005593,2022,front,normal,not_applicable,medium,horizontal,low,140.21238708496094,2.7787610619469025,0.15400173611111112,True
ds8_img029218_ann030316,20000,ds8,02_extracted/uang/20000/ds8_img029218_ann030316.png,ds8_img029218,2022,front,normal,not_applicable,medium,diagonal_or_square,medium,141.0868377685547,1.009392008898971,0.4177642451171875,True
ds7_img027409_ann028507,20000,ds7,02_extracted/uang/20000/ds7_img027409_ann028507.png,ds7_img027409,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,176.707763671875,0.940495814344355,0.879163107421875,True
ds6_img022848_ann023940,20000,ds6,02_extracted/uang/20000/ds6_img022848_ann023940.png,ds6_img022848,2022,back,terlipat,not_applicable,high,vertical,high,146.93032836914062,0.75,1.0,True
ds4_img012619_ann013847,20000,ds4,02_extracted/uang/20000/ds4_img012619_ann013847.png,ds4_img012619,2022,front,normal,not_applicable,low,vertical,high,105.22696685791016,0.6309182927567407,0.5800437008131378,True
ds5_img020620_ann021709,20000,ds5,02_extracted/uang/20000/ds5_img020620_ann021709.png,ds5_img020620,2022,front,normal,not_applicable,medium,horizontal,high,130.24566650390625,1.3649830952427187,0.7158589307592773,True
ds1_img000405_ann000405,20000,ds1,02_extracted/uang/20000/ds1_img000405_ann000405.png,ds1_img000405,2016,front,terlipat,not_applicable,low,horizontal,low,93.54376220703125,4.003048780487805,0.22292620406777275,True
ds9_img032426_ann033249,20000,ds9,02_extracted/uang/20000/ds9_img032426_ann033249.png,ds9_img032426,2016,back,lusuh,not_applicable,high,horizontal,medium,164.4262237548828,2.1506352087114338,0.3985198974609375,True
ds7_img026370_ann027468,20000,ds7,02_extracted/uang/20000/ds7_img026370_ann027468.png,ds7_img026370,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,143.09906005859375,1.0764759865402265,0.9099536044921874,True
ds6_img023802_ann024894,20000,ds6,02_extracted/uang/20000/ds6_img023802_ann024894.png,ds6_img023802,2022,back,terlipat,not_applicable,low,diagonal_or_square,high,126.11387634277344,0.8019478272611421,0.5864292389375,True
ds4_img008449_ann009896,20000,ds4,02_extracted/uang/20000/ds4_img008449_ann009896.png,ds4_img008449,2022,back,lusuh,not_applicable,low,vertical,high,117.60296630859375,0.6506412562506746,0.6412411573660716,True
ds3_img005363_ann006404,20000,ds3,02_extracted/uang/20000/ds3_img005363_ann006404.png,ds3_img005363,2022,back,normal,not_applicable,low,horizontal,low,115.98445129394531,2.1358490566037736,0.16274956597222223,True
ds10_img002401_ann002401,50000,ds10,02_extracted/uang/50000/ds10_img002401_ann002401.png,ds10_img002401,2022,back,lusuh,not_applicable,high,horizontal,low,170.3455810546875,1.623931623931624,0.18232119236583522,True
ds5_img022096_ann023185,50000,ds5,02_extracted/uang/50000/ds5_img022096_ann023185.png,ds5_img022096,2022,front,normal,not_applicable,low,diagonal_or_square,high,123.89517211914062,0.9801929932760721,0.6768626902734376,True
ds1_img000249_ann000249,50000,ds1,02_extracted/uang/50000/ds1_img000249_ann000249.png,ds1_img000249,2016,back,terlipat,not_applicable,medium,horizontal,medium,142.42333984375,3.8095238095238093,0.46646341463414637,True
ds8_img030540_ann031638,50000,ds8,02_extracted/uang/50000/ds8_img030540_ann031638.png,ds8_img030540,2022,back,terlipat,not_applicable,low,vertical,medium,119.7291488647461,0.45921052631578946,0.4144375,True
ds4_img013088_ann014309,50000,ds4,02_extracted/uang/50000/ds4_img013088_ann014309.png,ds4_img013088,2016,back,lusuh,not_applicable,medium,horizontal,high,144.5289764404297,1.6261685003322748,0.5944280086096939,True
