sample_id,label,source_id,image_id,annotation_id,file_path,r_clip,aspect_ratio,relative_area,file_exists,flag_clip,flag_aspect,flag_area,random_5pct,auto_flag,audit_required,audit_reason,decision,notes
ds3_img004714_ann004718,20000,ds3,4714,4718,02_extracted/uang/20000/ds3_img004714_ann004718.png,1.0,0.9806138933764136,0.4076963975694444,True,False,False,False,True,False,True,random_5pct,,
ds3_img004728_ann004750,20000,ds3,4728,4750,02_extracted/uang/20000/ds3_img004728_ann004750.png,1.0,2.296875,0.16333333333333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img004734_ann004765,20000,ds3,4734,4765,02_extracted/uang/20000/ds3_img004734_ann004765.png,1.0,1.966565349544073,0.23097113715277778,True,False,False,False,True,False,True,random_5pct,,
ds3_img004758_ann004831,20000,ds3,4758,4831,02_extracted/uang/20000/ds3_img004758_ann004831.png,1.0,4.193548387096774,0.004372829861111111,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img004763_ann004840,20000,ds3,4763,4840,02_extracted/uang/20000/ds3_img004763_ann004840.png,1.0,1.4389140271493213,0.07625651041666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img004765_ann004846,20000,ds3,4765,4846,02_extracted/uang/20000/ds3_img004765_ann004846.png,1.0,1.448780487804878,0.2642578125,True,False,False,False,True,False,True,random_5pct,,
ds3_img004765_ann004847,20000,ds3,4765,4847,02_extracted/uang/20000/ds3_img004765_ann004847.png,1.0,2.066666666666667,0.004541015625,True,False,False,False,True,False,True,random_5pct,,
ds3_img004776_ann004874,20000,ds3,4776,4874,02_extracted/uang/20000/ds3_img004776_ann004874.png,1.0,2.175,0.015104166666666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img004776_ann004876,20000,ds3,4776,4876,02_extracted/uang/20000/ds3_img004776_ann004876.png,1.0,0.974025974025974,0.006266276041666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img004786_ann004901,20000,ds3,4786,4901,02_extracted/uang/20000/ds3_img004786_ann004901.png,1.0,1.321083172147002,0.38314995659722223,True,False,False,False,True,False,True,random_5pct,,
ds3_img004788_ann004906,20000,ds3,4788,4906,02_extracted/uang/20000/ds3_img004788_ann004906.png,1.0,2.1323529411764706,0.17118055555555556,True,False,False,False,True,False,True,random_5pct,,
ds3_img004788_ann004907,20000,ds3,4788,4907,02_extracted/uang/20000/ds3_img004788_ann004907.png,1.0,2.9761904761904763,0.005696614583333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img004791_ann004912,20000,ds3,4791,4912,02_extracted/uang/20000/ds3_img004791_ann004912.png,1.0,2.0533807829181496,0.1759299045138889,True,False,False,False,True,False,True,random_5pct,,
ds3_img004795_ann004927,20000,ds3,4795,4927,02_extracted/uang/20000/ds3_img004795_ann004927.png,1.0,0.9210526315789473,0.005772569444444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img004798_ann004937,20000,ds3,4798,4937,02_extracted/uang/20000/ds3_img004798_ann004937.png,1.0,0.9811320754716981,0.002990451388888889,True,False,False,False,True,False,True,random_5pct,,
ds3_img004808_ann004964,20000,ds3,4808,4964,02_extracted/uang/20000/ds3_img004808_ann004964.png,1.0,0.9053497942386831,0.0580078125,True,False,False,False,True,False,True,random_5pct,,
ds3_img004812_ann004975,20000,ds3,4812,4975,02_extracted/uang/20000/ds3_img004812_ann004975.png,1.0,1.094240837696335,0.04331488715277778,True,False,False,False,True,False,True,random_5pct,,
ds3_img004830_ann005020,20000,ds3,4830,5020,02_extracted/uang/20000/ds3_img004830_ann005020.png,1.0,1.891304347826087,0.004342447916666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img004831_ann005022,20000,ds3,4831,5022,02_extracted/uang/20000/ds3_img004831_ann005022.png,1.0,0.8274760383386581,0.08796332465277777,True,False,False,False,True,False,True,random_5pct,,
ds3_img004833_ann005029,20000,ds3,4833,5029,02_extracted/uang/20000/ds3_img004833_ann005029.png,1.0,4.096774193548387,0.004271918402777778,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img004838_ann005043,20000,ds3,4838,5043,02_extracted/uang/20000/ds3_img004838_ann005043.png,1.0,2.761904761904762,0.005286458333333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img004850_ann005072,20000,ds3,4850,5072,02_extracted/uang/20000/ds3_img004850_ann005072.png,1.0,2.1782945736434107,0.15733072916666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img004857_ann005091,20000,ds3,4857,5091,02_extracted/uang/20000/ds3_img004857_ann005091.png,1.0,0.7898832684824902,0.05660915798611111,True,False,False,False,True,False,True,random_5pct,,
ds3_img004869_ann005121,20000,ds3,4869,5121,02_extracted/uang/20000/ds3_img004869_ann005121.png,1.0,0.96,0.052734375,True,False,False,False,True,False,True,random_5pct,,
ds3_img004875_ann005134,20000,ds3,4875,5134,02_extracted/uang/20000/ds3_img004875_ann005134.png,1.0,1.7608695652173914,0.00404296875,True,False,False,False,True,False,True,random_5pct,,
ds3_img004880_ann005146,20000,ds3,4880,5146,02_extracted/uang/20000/ds3_img004880_ann005146.png,1.0,0.9,0.04306640625,True,False,False,False,True,False,True,random_5pct,,
ds3_img004885_ann005158,20000,ds3,4885,5158,02_extracted/uang/20000/ds3_img004885_ann005158.png,1.0,1.636111111111111,0.230078125,True,False,False,False,True,False,True,random_5pct,,
ds3_img004888_ann005166,20000,ds3,4888,5166,02_extracted/uang/20000/ds3_img004888_ann005166.png,1.0,2.663793103448276,0.15557291666666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img004904_ann005208,20000,ds3,4904,5208,02_extracted/uang/20000/ds3_img004904_ann005208.png,1.0,1.3253968253968254,0.091328125,True,False,False,False,True,False,True,random_5pct,,
ds3_img004905_ann005210,20000,ds3,4905,5210,02_extracted/uang/20000/ds3_img004905_ann005210.png,1.0,2.1358490566037736,0.16274956597222223,True,False,False,False,True,False,True,random_5pct,,
ds3_img004908_ann005217,20000,ds3,4908,5217,02_extracted/uang/20000/ds3_img004908_ann005217.png,1.0,1.0163398692810457,0.413046875,True,False,False,False,True,False,True,random_5pct,,
ds3_img004910_ann005225,20000,ds3,4910,5225,02_extracted/uang/20000/ds3_img004910_ann005225.png,1.0,2.9285714285714284,0.00560546875,True,False,False,False,True,False,True,random_5pct,,
ds3_img004915_ann005238,20000,ds3,4915,5238,02_extracted/uang/20000/ds3_img004915_ann005238.png,1.0,2.2444444444444445,0.004931640625,True,False,False,False,True,False,True,random_5pct,,
ds3_img004917_ann005242,20000,ds3,4917,5242,02_extracted/uang/20000/ds3_img004917_ann005242.png,1.0,2.975,0.005164930555555555,True,False,False,False,True,False,True,random_5pct,,
ds3_img004926_ann005267,20000,ds3,4926,5267,02_extracted/uang/20000/ds3_img004926_ann005267.png,1.0,3.3333333333333335,0.00732421875,True,False,False,False,True,False,True,random_5pct,,
ds3_img004934_ann005287,20000,ds3,4934,5287,02_extracted/uang/20000/ds3_img004934_ann005287.png,1.0,3.1951219512195124,0.005827907986111111,True,False,False,False,True,False,True,random_5pct,,
ds3_img004959_ann005352,20000,ds3,4959,5352,02_extracted/uang/20000/ds3_img004959_ann005352.png,1.0,1.6169590643274854,0.20521484375,True,False,False,False,True,False,True,random_5pct,,
ds3_img004960_ann005357,20000,ds3,4960,5357,02_extracted/uang/20000/ds3_img004960_ann005357.png,1.0,1.381578947368421,0.03463541666666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img004978_ann005408,20000,ds3,4978,5408,02_extracted/uang/20000/ds3_img004978_ann005408.png,1.0,0.6484375,0.011527777777777777,True,False,False,False,True,False,True,random_5pct,,
ds3_img004983_ann005423,20000,ds3,4983,5423,02_extracted/uang/20000/ds3_img004983_ann005423.png,1.0,2.7906976744186047,0.005598958333333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img004984_ann005425,20000,ds3,4984,5425,02_extracted/uang/20000/ds3_img004984_ann005425.png,1.0,2.975609756097561,0.005427517361111111,True,False,False,False,True,False,True,random_5pct,,
ds3_img005002_ann005466,20000,ds3,5002,5466,02_extracted/uang/20000/ds3_img005002_ann005466.png,1.0,1.1317254174397031,0.35675998263888886,True,False,False,False,True,False,True,random_5pct,,
ds3_img005005_ann005475,20000,ds3,5005,5475,02_extracted/uang/20000/ds3_img005005_ann005475.png,1.0,4.366666666666666,0.004264322916666666,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005007_ann005479,20000,ds3,5007,5479,02_extracted/uang/20000/ds3_img005007_ann005479.png,1.0,2.3215686274509806,0.16380208333333332,True,False,False,False,True,False,True,random_5pct,,
ds3_img005009_ann005484,20000,ds3,5009,5484,02_extracted/uang/20000/ds3_img005009_ann005484.png,1.0,2.0984848484848486,0.15869791666666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005012_ann005494,20000,ds3,5012,5494,02_extracted/uang/20000/ds3_img005012_ann005494.png,1.0,1.255656108597285,0.26617838541666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005013_ann005497,20000,ds3,5013,5497,02_extracted/uang/20000/ds3_img005013_ann005497.png,1.0,4.193548387096774,0.004372829861111111,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005015_ann005503,20000,ds3,5015,5503,02_extracted/uang/20000/ds3_img005015_ann005503.png,1.0,1.368421052631579,0.0771875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005022_ann005521,20000,ds3,5022,5521,02_extracted/uang/20000/ds3_img005022_ann005521.png,1.0,4.366666666666666,0.004264322916666666,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005040_ann005570,20000,ds3,5040,5570,02_extracted/uang/20000/ds3_img005040_ann005570.png,1.0,1.9770114942528736,0.016236979166666665,True,False,False,False,True,False,True,random_5pct,,
ds3_img005046_ann005584,20000,ds3,5046,5584,02_extracted/uang/20000/ds3_img005046_ann005584.png,1.0,0.680672268907563,0.010458984375,True,False,False,False,True,False,True,random_5pct,,
ds3_img005050_ann005594,20000,ds3,5050,5594,02_extracted/uang/20000/ds3_img005050_ann005594.png,1.0,2.2222222222222223,0.0048828125,True,False,False,False,True,False,True,random_5pct,,
ds3_img005057_ann005611,20000,ds3,5057,5611,02_extracted/uang/20000/ds3_img005057_ann005611.png,1.0,4.482758620689655,0.004090711805555556,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005071_ann005644,20000,ds3,5071,5644,02_extracted/uang/20000/ds3_img005071_ann005644.png,1.0,1.979933110367893,0.19206597222222221,True,False,False,False,True,False,True,random_5pct,,
ds3_img005072_ann005647,20000,ds3,5072,5647,02_extracted/uang/20000/ds3_img005072_ann005647.png,1.0,2.1556291390728477,0.21332682291666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005081_ann005671,20000,ds3,5081,5671,02_extracted/uang/20000/ds3_img005081_ann005671.png,1.0,1.063157894736842,0.04164496527777778,True,False,False,False,True,False,True,random_5pct,,
ds3_img005083_ann005675,20000,ds3,5083,5675,02_extracted/uang/20000/ds3_img005083_ann005675.png,1.0,2.106312292358804,0.20706814236111112,True,False,False,False,True,False,True,random_5pct,,
ds3_img005084_ann005679,20000,ds3,5084,5679,02_extracted/uang/20000/ds3_img005084_ann005679.png,1.0,1.6049382716049383,0.01142578125,True,False,False,False,True,False,True,random_5pct,,
ds3_img005092_ann005697,20000,ds3,5092,5697,02_extracted/uang/20000/ds3_img005092_ann005697.png,1.0,2.123015873015873,0.1462890625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005097_ann005709,20000,ds3,5097,5709,02_extracted/uang/20000/ds3_img005097_ann005709.png,1.0,1.3670212765957446,0.2097048611111111,True,False,False,False,True,False,True,random_5pct,,
ds3_img005100_ann005718,20000,ds3,5100,5718,02_extracted/uang/20000/ds3_img005100_ann005718.png,1.0,0.7370892018779343,0.036285807291666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005103_ann005726,20000,ds3,5103,5726,02_extracted/uang/20000/ds3_img005103_ann005726.png,1.0,3.5555555555555554,0.005,True,False,False,False,True,False,True,random_5pct,,
ds3_img005106_ann005733,20000,ds3,5106,5733,02_extracted/uang/20000/ds3_img005106_ann005733.png,1.0,1.8892215568862276,0.22868272569444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005116_ann005759,20000,ds3,5116,5759,02_extracted/uang/20000/ds3_img005116_ann005759.png,1.0,0.8987854251012146,0.05949869791666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005136_ann005814,20000,ds3,5136,5814,02_extracted/uang/20000/ds3_img005136_ann005814.png,1.0,1.3061224489795917,0.01361111111111111,True,False,False,False,True,False,True,random_5pct,,
ds3_img005141_ann005826,20000,ds3,5141,5826,02_extracted/uang/20000/ds3_img005141_ann005826.png,1.0,3.097560975609756,0.0056499565972222224,True,False,False,False,True,False,True,random_5pct,,
ds3_img005142_ann005829,20000,ds3,5142,5829,02_extracted/uang/20000/ds3_img005142_ann005829.png,1.0,3.0930232558139537,0.006205512152777778,True,False,False,False,True,False,True,random_5pct,,
ds3_img005144_ann005833,20000,ds3,5144,5833,02_extracted/uang/20000/ds3_img005144_ann005833.png,1.0,0.896551724137931,0.013090277777777777,True,False,False,False,True,False,True,random_5pct,,
ds3_img005145_ann005834,20000,ds3,5145,5834,02_extracted/uang/20000/ds3_img005145_ann005834.png,1.0,2.1320754716981134,0.16246202256944445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005156_ann005863,20000,ds3,5156,5863,02_extracted/uang/20000/ds3_img005156_ann005863.png,1.0,0.8306451612903226,0.055434027777777777,True,False,False,False,True,False,True,random_5pct,,
ds3_img005157_ann005865,20000,ds3,5157,5865,02_extracted/uang/20000/ds3_img005157_ann005865.png,1.0,2.1320754716981134,0.16246202256944445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005166_ann005884,20000,ds3,5166,5884,02_extracted/uang/20000/ds3_img005166_ann005884.png,1.0,2.5770925110132157,0.144091796875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005170_ann005892,20000,ds3,5170,5892,02_extracted/uang/20000/ds3_img005170_ann005892.png,1.0,1.8485714285714285,0.24571397569444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005184_ann005929,20000,ds3,5184,5929,02_extracted/uang/20000/ds3_img005184_ann005929.png,1.0,0.6884615384615385,0.05049913194444444,True,False,False,False,True,False,True,random_5pct,,
ds3_img005190_ann005947,20000,ds3,5190,5947,02_extracted/uang/20000/ds3_img005190_ann005947.png,1.0,2.814814814814815,0.00890625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005191_ann005950,20000,ds3,5191,5950,02_extracted/uang/20000/ds3_img005191_ann005950.png,1.0,0.7647058823529411,0.011750217013888889,True,False,False,False,True,False,True,random_5pct,,
ds3_img005194_ann005957,20000,ds3,5194,5957,02_extracted/uang/20000/ds3_img005194_ann005957.png,1.0,3.3947368421052633,0.005319010416666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005198_ann005967,20000,ds3,5198,5967,02_extracted/uang/20000/ds3_img005198_ann005967.png,1.0,2.9767441860465116,0.0059722222222222225,True,False,False,False,True,False,True,random_5pct,,
ds3_img005199_ann005971,20000,ds3,5199,5971,02_extracted/uang/20000/ds3_img005199_ann005971.png,1.0,2.123134328358209,0.16546440972222223,True,False,False,False,True,False,True,random_5pct,,
ds3_img005200_ann005973,20000,ds3,5200,5973,02_extracted/uang/20000/ds3_img005200_ann005973.png,1.0,4.0,0.0044444444444444444,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005201_ann005975,20000,ds3,5201,5975,02_extracted/uang/20000/ds3_img005201_ann005975.png,1.0,3.1365853658536587,0.14302842881944444,True,False,False,False,True,False,True,random_5pct,,
ds3_img005203_ann005981,20000,ds3,5203,5981,02_extracted/uang/20000/ds3_img005203_ann005981.png,1.0,1.855263157894737,0.011627604166666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005209_ann005996,20000,ds3,5209,5996,02_extracted/uang/20000/ds3_img005209_ann005996.png,1.0,1.310483870967742,0.08745659722222222,True,False,False,False,True,False,True,random_5pct,,
ds3_img005213_ann006004,20000,ds3,5213,6004,02_extracted/uang/20000/ds3_img005213_ann006004.png,1.0,2.088235294117647,0.010477430555555556,True,False,False,False,True,False,True,random_5pct,,
ds3_img005222_ann006031,20000,ds3,5222,6031,02_extracted/uang/20000/ds3_img005222_ann006031.png,1.0,4.333333333333333,0.004231770833333333,True,False,True,False,True,True,True,aspect_outlier;random_5pct,,
ds3_img005230_ann006050,20000,ds3,5230,6050,02_extracted/uang/20000/ds3_img005230_ann006050.png,1.0,1.76,0.2339409722222222,True,False,False,False,True,False,True,random_5pct,,
ds3_img005243_ann006086,20000,ds3,5243,6086,02_extracted/uang/20000/ds3_img005243_ann006086.png,1.0,1.484560570071259,0.2855088975694444,True,False,False,False,True,False,True,random_5pct,,
ds3_img005250_ann006107,20000,ds3,5250,6107,02_extracted/uang/20000/ds3_img005250_ann006107.png,1.0,4.3,0.00419921875,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005254_ann006118,20000,ds3,5254,6118,02_extracted/uang/20000/ds3_img005254_ann006118.png,1.0,1.0740740740740742,0.01359375,True,False,False,False,True,False,True,random_5pct,,
ds3_img005258_ann006129,20000,ds3,5258,6129,02_extracted/uang/20000/ds3_img005258_ann006129.png,1.0,1.3011152416356877,0.10215928819444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005258_ann006130,20000,ds3,5258,6130,02_extracted/uang/20000/ds3_img005258_ann006130.png,1.0,1.0535714285714286,0.0035850694444444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005277_ann006182,20000,ds3,5277,6182,02_extracted/uang/20000/ds3_img005277_ann006182.png,1.0,1.4308943089430894,0.21140625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005281_ann006193,20000,ds3,5281,6193,02_extracted/uang/20000/ds3_img005281_ann006193.png,1.0,2.2291666666666665,0.005572916666666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005292_ann006221,20000,ds3,5292,6221,02_extracted/uang/20000/ds3_img005292_ann006221.png,1.0,3.0,0.006591796875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005302_ann006244,20000,ds3,5302,6244,02_extracted/uang/20000/ds3_img005302_ann006244.png,1.0,2.135593220338983,0.20166015625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005316_ann006276,20000,ds3,5316,6276,02_extracted/uang/20000/ds3_img005316_ann006276.png,1.0,0.6377952755905512,0.011162109375,True,False,False,False,True,False,True,random_5pct,,
ds3_img005326_ann006306,20000,ds3,5326,6306,02_extracted/uang/20000/ds3_img005326_ann006306.png,1.0,1.015625,0.0045138888888888885,True,False,False,False,True,False,True,random_5pct,,
ds3_img005341_ann006347,20000,ds3,5341,6347,02_extracted/uang/20000/ds3_img005341_ann006347.png,1.0,0.9315068493150684,0.005386284722222222,True,False,False,False,True,False,True,random_5pct,,
ds3_img005351_ann006372,20000,ds3,5351,6372,02_extracted/uang/20000/ds3_img005351_ann006372.png,1.0,1.26,0.013671875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005352_ann006374,20000,ds3,5352,6374,02_extracted/uang/20000/ds3_img005352_ann006374.png,1.0,0.8434108527131783,0.3807291666666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005354_ann006379,20000,ds3,5354,6379,02_extracted/uang/20000/ds3_img005354_ann006379.png,1.0,2.825892857142857,0.15385416666666665,True,False,False,False,True,False,True,random_5pct,,
ds3_img005354_ann006380,20000,ds3,5354,6380,02_extracted/uang/20000/ds3_img005354_ann006380.png,1.0,4.0625,0.0045138888888888885,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005358_ann006391,20000,ds3,5358,6391,02_extracted/uang/20000/ds3_img005358_ann006391.png,1.0,3.6857142857142855,0.004899088541666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005372_ann006432,20000,ds3,5372,6432,02_extracted/uang/20000/ds3_img005372_ann006432.png,1.0,3.022727272727273,0.006349826388888889,True,False,False,False,True,False,True,random_5pct,,
ds3_img005374_ann006437,20000,ds3,5374,6437,02_extracted/uang/20000/ds3_img005374_ann006437.png,1.0,1.407079646017699,0.07798177083333334,True,False,False,False,True,False,True,random_5pct,,
ds3_img005379_ann006451,20000,ds3,5379,6451,02_extracted/uang/20000/ds3_img005379_ann006451.png,1.0,3.022222222222222,0.006640625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005386_ann006467,20000,ds3,5386,6467,02_extracted/uang/20000/ds3_img005386_ann006467.png,1.0,3.3684210526315788,0.005277777777777778,True,False,False,False,True,False,True,random_5pct,,
ds3_img005388_ann006470,20000,ds3,5388,6470,02_extracted/uang/20000/ds3_img005388_ann006470.png,1.0,2.12890625,0.15138888888888888,True,False,False,False,True,False,True,random_5pct,,
ds3_img005397_ann006496,20000,ds3,5397,6496,02_extracted/uang/20000/ds3_img005397_ann006496.png,1.0,4.193548387096774,0.004372829861111111,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005403_ann006515,20000,ds3,5403,6515,02_extracted/uang/20000/ds3_img005403_ann006515.png,1.0,3.0238095238095237,0.005787760416666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005409_ann006533,20000,ds3,5409,6533,02_extracted/uang/20000/ds3_img005409_ann006533.png,1.0,4.0625,0.0045138888888888885,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005424_ann006570,20000,ds3,5424,6570,02_extracted/uang/20000/ds3_img005424_ann006570.png,1.0,3.3333333333333335,0.00732421875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005463_ann006674,20000,ds3,5463,6674,02_extracted/uang/20000/ds3_img005463_ann006674.png,1.0,1.5662650602409638,0.011707899305555556,True,False,False,False,True,False,True,random_5pct,,
ds3_img005465_ann006680,20000,ds3,5465,6680,02_extracted/uang/20000/ds3_img005465_ann006680.png,1.0,0.7886178861788617,0.012945963541666666,True,False,False,False,True,False,True,random_5pct,,
ds3_img005465_ann006681,20000,ds3,5465,6681,02_extracted/uang/20000/ds3_img005465_ann006681.png,1.0,1.0904522613065326,0.046856553819444445,True,False,False,False,True,False,True,random_5pct,,
ds3_img005485_ann006733,20000,ds3,5485,6733,02_extracted/uang/20000/ds3_img005485_ann006733.png,1.0,1.3286908077994428,0.185810546875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005485_ann006734,20000,ds3,5485,6734,02_extracted/uang/20000/ds3_img005485_ann006734.png,1.0,0.6755725190839694,0.050319010416666664,True,False,False,False,True,False,True,random_5pct,,
ds3_img005492_ann006750,20000,ds3,5492,6750,02_extracted/uang/20000/ds3_img005492_ann006750.png,1.0,0.6747967479674797,0.011077473958333334,True,False,False,False,True,False,True,random_5pct,,
ds3_img005515_ann006805,20000,ds3,5515,6805,02_extracted/uang/20000/ds3_img005515_ann006805.png,1.0,2.25531914893617,0.0054058159722222224,True,False,False,False,True,False,True,random_5pct,,
ds3_img005518_ann006810,20000,ds3,5518,6810,02_extracted/uang/20000/ds3_img005518_ann006810.png,1.0,1.7228571428571429,0.22900390625,True,False,False,False,True,False,True,random_5pct,,
ds3_img005525_ann006827,20000,ds3,5525,6827,02_extracted/uang/20000/ds3_img005525_ann006827.png,1.0,2.122529644268775,0.14741861979166668,True,False,False,False,True,False,True,random_5pct,,
ds3_img005527_ann006833,20000,ds3,5527,6833,02_extracted/uang/20000/ds3_img005527_ann006833.png,1.0,1.3642384105960266,0.03375217013888889,True,False,False,False,True,False,True,random_5pct,,
ds3_img005537_ann006863,20000,ds3,5537,6863,02_extracted/uang/20000/ds3_img005537_ann006863.png,1.0,1.0289855072463767,0.005315755208333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img005545_ann006886,20000,ds3,5545,6886,02_extracted/uang/20000/ds3_img005545_ann006886.png,1.0,4.366666666666666,0.004264322916666666,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005548_ann006892,20000,ds3,5548,6892,02_extracted/uang/20000/ds3_img005548_ann006892.png,1.0,2.115107913669065,0.17736979166666667,True,False,False,False,True,False,True,random_5pct,,
ds3_img005555_ann006912,20000,ds3,5555,6912,02_extracted/uang/20000/ds3_img005555_ann006912.png,1.0,3.0,0.006591796875,True,False,False,False,True,False,True,random_5pct,,
ds3_img005557_ann006917,20000,ds3,5557,6917,02_extracted/uang/20000/ds3_img005557_ann006917.png,1.0,4.233333333333333,0.004134114583333333,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005567_ann006940,20000,ds3,5567,6940,02_extracted/uang/20000/ds3_img005567_ann006940.png,1.0,1.4764267990074442,0.26018337673611114,True,False,False,False,True,False,True,random_5pct,,
ds3_img005593_ann007007,20000,ds3,5593,7007,02_extracted/uang/20000/ds3_img005593_ann007007.png,1.0,4.03125,0.004479166666666667,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005603_ann007035,20000,ds3,5603,7035,02_extracted/uang/20000/ds3_img005603_ann007035.png,1.0,4.0625,0.0045138888888888885,True,False,True,False,False,True,True,aspect_outlier,,
ds3_img005605_ann007041,20000,ds3,5605,7041,02_extracted/uang/20000/ds3_img005605_ann007041.png,1.0,2.5873015873015874,0.17828125,True,False,False,False,True,False,True,random_5pct,,
ds3_img005607_ann007048,20000,ds3,5607,7048,02_extracted/uang/20000/ds3_img005607_ann007048.png,1.0,0.9956521739130435,0.05715060763888889,True,False,False,False,True,False,True,random_5pct,,
ds3_img005619_ann007082,20000,ds3,5619,7082,02_extracted/uang/20000/ds3_img005619_ann007082.png,1.0,0.9201680672268907,0.056555989583333334,True,False,False,False,True,False,True,random_5pct,,
ds3_img005628_ann007105,20000,ds3,5628,7105,02_extracted/uang/20000/ds3_img005628_ann007105.png,1.0,2.9047619047619047,0.005559895833333333,True,False,False,False,True,False,True,random_5pct,,
ds3_img005628_ann007107,20000,ds3,5628,7107,02_extracted/uang/20000/ds3_img005628_ann007107.png,1.0,2.0952380952380953,0.16944010416666666,True,False,False,False,True,False,True,random_5pct,,
ds4_img005634_ann007116,50000,ds4,5634,7116,02_extracted/uang/50000/ds4_img005634_ann007116.png,1.0,2.1414141414141414,0.4182876275510204,True,False,False,False,True,False,True,random_5pct,,
ds4_img005644_ann007126,10000,ds4,5644,7126,02_extracted/uang/10000/ds4_img005644_ann007126.png,1.0,2.13,0.4245057397959184,True,False,False,False,True,False,True,random_5pct,,
ds4_img005654_ann007136,10000,ds4,5654,7136,02_extracted/uang/10000/ds4_img005654_ann007136.png,1.0,2.0392156862745097,0.42283163265306123,True,False,False,False,True,False,True,random_5pct,,
ds4_img005655_ann007137,100000,ds4,5655,7137,02_extracted/uang/100000/ds4_img005655_ann007137.png,1.0,1.9196428571428572,0.4799107142857143,True,False,False,False,True,False,True,random_5pct,,
ds4_img005679_ann007161,100000,ds4,5679,7161,02_extracted/uang/100000/ds4_img005679_ann007161.png,1.0,1.0044843049327354,0.9955357142857143,True,False,False,True,False,True,True,area_outlier,,
ds4_img005693_ann007175,100000,ds4,5693,7175,02_extracted/uang/100000/ds4_img005693_ann007175.png,1.0,2.185567010309278,0.4098373724489796,True,False,False,False,True,False,True,random_5pct,,
ds4_img005700_ann007182,50000,ds4,5700,7182,02_extracted/uang/50000/ds4_img005700_ann007182.png,1.0,0.5844748858447488,0.5586734693877551,True,False,False,False,True,False,True,random_5pct,,
ds4_img005718_ann007200,5000,ds4,5718,7200,02_extracted/uang/5000/ds4_img005718_ann007200.png,1.0,1.5273972602739727,0.6488759566326531,True,False,False,False,True,False,True,random_5pct,,
ds4_img005724_ann007206,5000,ds4,5724,7206,02_extracted/uang/5000/ds4_img005724_ann007206.png,0.9953917050691244,0.6620370370370371,0.615593112244898,True,False,False,False,True,False,True,random_5pct,,
ds4_img005733_ann007215,5000,ds4,5733,7215,02_extracted/uang/5000/ds4_img005733_ann007215.png,1.0,1.6893939393939394,0.5866549744897959,True,False,False,False,True,False,True,random_5pct,,
