sample_id,label,source_id,file_path,group_id,emission_year,side,condition,object_group,brightness_proxy,orientation_proxy,scale_proxy,luminance_mean,aspect_ratio,relative_area,reviewed
ds6_img025850_ann026948,2000,ds6,02_extracted/uang/2000/ds6_img025850_ann026948.png,ds6_img025850,2016,front,normal,not_applicable,medium,horizontal,low,153.48452758789062,2.770266608049431,0.24864108072916669,True
ds7_img026760_ann027858,2000,ds7,02_extracted/uang/2000/ds7_img026760_ann027858.png,ds7_img026760,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,98.65094757080078,0.9317357717168533,0.915213134765625,True
ds8_img030225_ann031323,2000,ds8,02_extracted/uang/2000/ds8_img030225_ann031323.png,ds8_img030225,2022,back,terlipat,not_applicable,high,horizontal,high,158.2580108642578,1.415929203539823,0.70625,True
ds9_img033960_ann034568,2000,ds9,02_extracted/uang/2000/ds9_img033960_ann034568.png,ds9_img033960,unknown,unknown,lusuh,not_applicable,low,vertical,medium,108.71765899658203,0.45819397993311034,0.400029296875,True
ds1_img000293_ann000293,2000,ds1,02_extracted/uang/2000/ds1_img000293_ann000293.png,ds1_img000293,2022,front,normal,not_applicable,medium,horizontal,medium,144.52223205566406,1.8836317135549872,0.48823293050130206,True
ds10_img002598_ann002598,2000,ds10,02_extracted/uang/2000/ds10_img002598_ann002598.png,ds10_img002598,2022,front,normal,not_applicable,medium,horizontal,low,147.02603149414062,3.364705882352941,0.19938048521877888,True
ds4_img010334_ann011735,2000,ds4,02_extracted/uang/2000/ds4_img010334_ann011735.png,ds4_img010334,2022,front,normal,not_applicable,high,horizontal,medium,180.74298095703125,1.7629075298758559,0.511567951171875,True
ds5_img020530_ann021619,2000,ds5,02_extracted/uang/2000/ds5_img020530_ann021619.png,ds5_img020530,2022,front,normal,not_applicable,medium,vertical,medium,144.909423828125,0.6549490010178443,0.5049831548730469,True
ds6_img023336_ann024428,2000,ds6,02_extracted/uang/2000/ds6_img023336_ann024428.png,ds6_img023336,2022,front,terlipat,not_applicable,medium,diagonal_or_square,low,134.82852172851562,1.140784975334793,0.15234834900495742,True
ds7_img026515_ann027613,2000,ds7,02_extracted/uang/2000/ds7_img026515_ann027613.png,ds7_img026515,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,107.62984466552734,0.9762416236493636,0.9273854218750001,True
ds8_img028148_ann029246,2000,ds8,02_extracted/uang/2000/ds8_img028148_ann029246.png,ds8_img028148,2022,front,terlipat,not_applicable,medium,diagonal_or_square,high,138.04249572753906,1.0,1.0,True
ds9_img038527_ann038474,2000,ds9,02_extracted/uang/2000/ds9_img038527_ann038474.png,ds9_img038527,unknown,unknown,lusuh,not_applicable,low,vertical,high,119.93748474121094,0.617693522906793,0.60425537109375,True
ds1_img001012_ann001012,2000,ds1,02_extracted/uang/2000/ds1_img001012_ann001012.png,ds1_img001012,2016,front,terlipat,not_applicable,low,horizontal,low,104.72272491455078,4.1449044585987265,0.17450254492040718,True
ds10_img003610_ann003606,2000,ds10,02_extracted/uang/2000/ds10_img003610_ann003606.png,ds10_img003610,2022,back,normal,not_applicable,high,horizontal,low,162.54225158691406,1.6267605633802817,0.26902832892416223,True
ds4_img009818_ann011227,2000,ds4,02_extracted/uang/2000/ds4_img009818_ann011227.png,ds4_img009818,2022,back,lusuh,not_applicable,low,horizontal,medium,117.74178314208984,1.7938224256670376,0.5255464273756377,True
ds5_img019387_ann020476,2000,ds5,02_extracted/uang/2000/ds5_img019387_ann020476.png,ds5_img019387,2022,front,normal,not_applicable,medium,diagonal_or_square,low,143.16921997070312,1.2343436758066533,0.10209609719482421,True
ds6_img023647_ann024739,2000,ds6,02_extracted/uang/2000/ds6_img023647_ann024739.png,ds6_img023647,2022,front,normal,not_applicable,high,vertical,high,156.03846740722656,0.7709144324941991,0.6341071473875001,True
ds7_img026503_ann027601,2000,ds7,02_extracted/uang/2000/ds7_img026503_ann027601.png,ds7_img026503,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,171.5752716064453,0.976233110857887,0.8994035888671875,True
ds8_img028517_ann029615,2000,ds8,02_extracted/uang/2000/ds8_img028517_ann029615.png,ds8_img028517,2022,front,normal,not_applicable,high,horizontal,high,160.5998077392578,1.4311270125223614,0.69875,True
ds9_img039001_ann038904,2000,ds9,02_extracted/uang/2000/ds9_img039001_ann038904.png,ds9_img039001,unknown,unknown,lusuh,not_applicable,medium,horizontal,medium,126.83235168457031,2.30188679245283,0.3946533203125,True
ds1_img000290_ann000290,2000,ds1,02_extracted/uang/2000/ds1_img000290_ann000290.png,ds1_img000290,2016,front,terlipat,not_applicable,low,horizontal,low,105.17267608642578,4.190031152647975,0.18299738566080728,True
ds10_img002595_ann002595,2000,ds10,02_extracted/uang/2000/ds10_img002595_ann002595.png,ds10_img002595,2022,front,terlipat,not_applicable,low,diagonal_or_square,low,40.852203369140625,0.9855072463768116,0.34633645124716556,True
ds4_img010473_ann011833,2000,ds4,02_extracted/uang/2000/ds4_img010473_ann011833.png,ds4_img010473,2016,front,lusuh,not_applicable,low,vertical,high,93.86888122558594,0.7103491361487155,0.7008169866868622,True
ds5_img018256_ann019345,2000,ds5,02_extracted/uang/2000/ds5_img018256_ann019345.png,ds5_img018256,2022,front,normal,not_applicable,medium,vertical,low,135.5478973388672,0.44993309277292803,0.2305169603540039,True
ds6_img023117_ann024209,2000,ds6,02_extracted/uang/2000/ds6_img023117_ann024209.png,ds6_img023117,2022,back,normal,not_applicable,high,horizontal,medium,153.8995361328125,1.9606457882653274,0.5806571771774293,True
ds7_img026629_ann027727,2000,ds7,02_extracted/uang/2000/ds7_img026629_ann027727.png,ds7_img026629,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,54.69252395629883,0.9998369636102779,0.91833289453125,True
ds8_img030195_ann031293,2000,ds8,02_extracted/uang/2000/ds8_img030195_ann031293.png,ds8_img030195,2022,back,terlipat,not_applicable,medium,horizontal,high,152.51080322265625,1.4184397163120568,0.705,True
ds9_img039151_ann039036,2000,ds9,02_extracted/uang/2000/ds9_img039151_ann039036.png,ds9_img039151,unknown,unknown,lusuh,not_applicable,medium,horizontal,medium,129.8357391357422,2.5030181086519114,0.37736083984375,True
ds1_img000307_ann000307,2000,ds1,02_extracted/uang/2000/ds1_img000307_ann000307.png,ds1_img000307,2022,front,normal,not_applicable,medium,horizontal,medium,147.34735107421875,1.9114927344782033,0.5607344256789961,True
ds10_img002434_ann002434,2000,ds10,02_extracted/uang/2000/ds10_img002434_ann002434.png,ds10_img002434,2022,front,terlipat,not_applicable,low,vertical,low,24.918806076049805,0.7,0.14697236919459142,True
ds4_img009744_ann011153,2000,ds4,02_extracted/uang/2000/ds4_img009744_ann011153.png,ds4_img009744,2016,front,lusuh,not_applicable,low,horizontal,medium,120.40960693359375,1.7252886741462616,0.5127057607222577,True
ds5_img020112_ann021201,2000,ds5,02_extracted/uang/2000/ds5_img020112_ann021201.png,ds5_img020112,2022,front,normal,not_applicable,low,vertical,medium,123.25479125976562,0.5949665293931597,0.5464913755810548,True
ds6_img025027_ann026119,2000,ds6,02_extracted/uang/2000/ds6_img025027_ann026119.png,ds6_img025027,2022,front,lusuh,not_applicable,medium,horizontal,low,142.85203552246094,1.2555561650974771,0.11588879990668403,True
ds7_img026718_ann027816,2000,ds7,02_extracted/uang/2000/ds7_img026718_ann027816.png,ds7_img026718,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,112.0845718383789,1.076631046119235,0.850884125,True
ds8_img029518_ann030616,2000,ds8,02_extracted/uang/2000/ds8_img029518_ann030616.png,ds8_img029518,2022,back,normal,not_applicable,high,horizontal,medium,160.5989227294922,1.3541252436647173,0.5568184160156249,True
ds9_img037301_ann037428,2000,ds9,02_extracted/uang/2000/ds9_img037301_ann037428.png,ds9_img037301,unknown,unknown,lusuh,not_applicable,low,horizontal,medium,117.3270034790039,2.14808362369338,0.431971435546875,True
ds1_img001785_ann001785,2000,ds1,02_extracted/uang/2000/ds1_img001785_ann001785.png,ds1_img001785,2016,front,terlipat,not_applicable,medium,horizontal,medium,140.1083221435547,3.6779026217228465,0.483695652173913,True
ds10_img003558_ann003555,2000,ds10,02_extracted/uang/2000/ds10_img003558_ann003555.png,ds10_img003558,2022,front,terlipat,not_applicable,low,vertical,low,25.92746925354004,0.7463768115942029,0.11657730221718317,True
ds4_img007921_ann009386,2000,ds4,02_extracted/uang/2000/ds4_img007921_ann009386.png,ds4_img007921,2022,front,lusuh,not_applicable,high,horizontal,medium,160.0477294921875,1.8414477954980086,0.47690004217155607,True
ds5_img018622_ann019711,2000,ds5,02_extracted/uang/2000/ds5_img018622_ann019711.png,ds5_img018622,2022,back,normal,not_applicable,high,vertical,low,169.52133178710938,0.7114159984767385,0.248347464921875,True
ds6_img024823_ann025915,2000,ds6,02_extracted/uang/2000/ds6_img024823_ann025915.png,ds6_img024823,2022,front,terlipat,not_applicable,medium,vertical,high,136.96258544921875,0.748801751094434,0.9971547218750001,True
ds7_img027540_ann028638,2000,ds7,02_extracted/uang/2000/ds7_img027540_ann028638.png,ds7_img027540,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,168.30303955078125,0.9941608649619814,0.9431970732421875,True
ds8_img027849_ann028947,2000,ds8,02_extracted/uang/2000/ds8_img027849_ann028947.png,ds8_img027849,2022,back,normal,not_applicable,high,horizontal,high,171.17929077148438,1.4791674804687498,0.605867,True
ds9_img037615_ann037699,2000,ds9,02_extracted/uang/2000/ds9_img037615_ann037699.png,ds9_img037615,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,166.58956909179688,2.0280210157618215,0.403575439453125,True
ds1_img000679_ann000679,2000,ds1,02_extracted/uang/2000/ds1_img000679_ann000679.png,ds1_img000679,2016,front,terlipat,not_applicable,low,horizontal,low,117.42561340332031,3.799522673031026,0.3145467645982579,True
ds10_img003158_ann003157,2000,ds10,02_extracted/uang/2000/ds10_img003158_ann003157.png,ds10_img003158,2022,unknown,terlipat,not_applicable,medium,vertical,low,131.15440368652344,0.6061946902654868,0.253937416015789,True
ds4_img011294_ann012581,2000,ds4,02_extracted/uang/2000/ds4_img011294_ann012581.png,ds4_img011294,2016,front,lusuh,not_applicable,low,horizontal,high,88.47798919677734,1.4648293721737302,0.6757727311862245,True
ds5_img021275_ann022364,2000,ds5,02_extracted/uang/2000/ds5_img021275_ann022364.png,ds5_img021275,2022,back,normal,not_applicable,medium,vertical,low,146.90377807617188,0.6920894355438048,0.22137115520507814,True
ds6_img024347_ann025439,2000,ds6,02_extracted/uang/2000/ds6_img024347_ann025439.png,ds6_img024347,2016,back,normal,not_applicable,high,vertical,medium,159.8980712890625,0.5918452175635107,0.4067952941267904,True
ds7_img027338_ann028436,2000,ds7,02_extracted/uang/2000/ds7_img027338_ann028436.png,ds7_img027338,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,95.81645965576172,0.9107362161463383,0.8515093359375,True
ds8_img029517_ann030615,2000,ds8,02_extracted/uang/2000/ds8_img029517_ann030615.png,ds8_img029517,2022,back,normal,not_applicable,medium,vertical,medium,149.7879638671875,0.6761340852130325,0.3784261728515625,True
ds9_img030685_ann031765,2000,ds9,02_extracted/uang/2000/ds9_img030685_ann031765.png,ds9_img030685,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,185.302001953125,1.9964973730297724,0.39730224609375,True
ds1_img000527_ann000527,2000,ds1,02_extracted/uang/2000/ds1_img000527_ann000527.png,ds1_img000527,2022,front,normal,not_applicable,high,horizontal,high,159.67446899414062,1.921455938697318,0.887664794921875,True
ds10_img002512_ann002512,2000,ds10,02_extracted/uang/2000/ds10_img002512_ann002512.png,ds10_img002512,2022,back,normal,not_applicable,high,horizontal,low,155.30096435546875,1.808,0.23169472264214327,True
ds4_img010028_ann011437,2000,ds4,02_extracted/uang/2000/ds4_img010028_ann011437.png,ds4_img010028,2022,front,lusuh,not_applicable,high,horizontal,medium,155.4180908203125,1.5941612206878197,0.5813348264508928,True
ds5_img016159_ann017248,2000,ds5,02_extracted/uang/2000/ds5_img016159_ann017248.png,ds5_img016159,2022,back,normal,not_applicable,low,diagonal_or_square,high,114.96498107910156,1.2021946421350194,0.7690529692114257,True
ds6_img022886_ann023978,2000,ds6,02_extracted/uang/2000/ds6_img022886_ann023978.png,ds6_img022886,2022,back,terlipat,not_applicable,medium,horizontal,high,146.0009765625,1.2677458000638098,0.59160125,True
ds7_img026070_ann027168,2000,ds7,02_extracted/uang/2000/ds7_img026070_ann027168.png,ds7_img026070,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,124.18013763427734,1.030250677506775,0.876749765625,True
ds8_img030222_ann031320,2000,ds8,02_extracted/uang/2000/ds8_img030222_ann031320.png,ds8_img030222,2022,front,normal,not_applicable,medium,vertical,high,126.58799743652344,0.7286016129032258,0.683775537109375,True
ds9_img038606_ann038547,2000,ds9,02_extracted/uang/2000/ds9_img038606_ann038547.png,ds9_img038606,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,166.21511840820312,2.001736111111111,0.4053515625,True
ds1_img000787_ann000787,2000,ds1,02_extracted/uang/2000/ds1_img000787_ann000787.png,ds1_img000787,2022,back,normal,not_applicable,high,horizontal,medium,155.3038787841797,1.8784313725490196,0.5239396383102845,True
ds10_img003122_ann003121,2000,ds10,02_extracted/uang/2000/ds10_img003122_ann003121.png,ds10_img003122,2022,back,lusuh,not_applicable,medium,vertical,low,140.01132202148438,0.7430167597765364,0.19525508891828336,True
ds4_img011166_ann012455,2000,ds4,02_extracted/uang/2000/ds4_img011166_ann012455.png,ds4_img011166,2022,back,lusuh,not_applicable,high,horizontal,high,167.33702087402344,1.4717902436067538,0.6466484649832589,True
ds5_img014296_ann015385,2000,ds5,02_extracted/uang/2000/ds5_img014296_ann015385.png,ds5_img014296,2022,back,lusuh,not_applicable,medium,diagonal_or_square,medium,143.1492156982422,0.8927907898725913,0.5771232238085937,True
ds6_img023565_ann024657,2000,ds6,02_extracted/uang/2000/ds6_img023565_ann024657.png,ds6_img023565,2022,front,terlipat,not_applicable,low,diagonal_or_square,low,104.19877624511719,0.8361757237499443,0.21877109290652802,True
ds7_img027236_ann028334,2000,ds7,02_extracted/uang/2000/ds7_img027236_ann028334.png,ds7_img027236,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,41.0377197265625,0.9139275145575461,0.881490521484375,True
ds8_img030220_ann031318,2000,ds8,02_extracted/uang/2000/ds8_img030220_ann031318.png,ds8_img030220,2022,back,normal,not_applicable,high,diagonal_or_square,high,169.20895385742188,1.213999569707401,0.640310794921875,True
ds9_img033120_ann033852,2000,ds9,02_extracted/uang/2000/ds9_img033120_ann033852.png,ds9_img033120,unknown,unknown,lusuh,not_applicable,high,horizontal,medium,185.73681640625,2.01056338028169,0.395908203125,True
ds1_img000794_ann000794,2000,ds1,02_extracted/uang/2000/ds1_img000794_ann000794.png,ds1_img000794,2022,front,normal,not_applicable,medium,horizontal,low,148.17051696777344,1.8843537414965987,0.2879234636515984,True
ds10_img003547_ann003544,2000,ds10,02_extracted/uang/2000/ds10_img003547_ann003544.png,ds10_img003547,2022,front,normal,not_applicable,high,horizontal,low,189.3552703857422,1.9516129032258065,0.2461131057361216,True
ds4_img008240_ann009702,2000,ds4,02_extracted/uang/2000/ds4_img008240_ann009702.png,ds4_img008240,2022,front,lusuh,not_applicable,low,horizontal,medium,109.60137176513672,1.7881355932203389,0.4962133290816326,True
ds5_img015013_ann016102,2000,ds5,02_extracted/uang/2000/ds5_img015013_ann016102.png,ds5_img015013,2022,front,normal,not_applicable,medium,vertical,low,135.88580322265625,0.6986126297553287,0.3044972405566406,True
ds1_img001528_ann001528,5000,ds1,02_extracted/uang/5000/ds1_img001528_ann001528.png,ds1_img001528,2022,front,normal,not_applicable,high,horizontal,medium,155.98580932617188,2.013440860215054,0.4723917643229167,True
ds10_img002903_ann002902,5000,ds10,02_extracted/uang/5000/ds10_img002903_ann002902.png,ds10_img002903,2022,front,terlipat,not_applicable,high,diagonal_or_square,medium,173.29054260253906,0.8432055749128919,0.569632752792475,True
ds4_img013200_ann014421,5000,ds4,02_extracted/uang/5000/ds4_img013200_ann014421.png,ds4_img013200,2016,back,lusuh,not_applicable,low,horizontal,medium,89.25126647949219,2.0704433962264153,0.46363803411989796,True
ds5_img022626_ann023715,5000,ds5,02_extracted/uang/5000/ds5_img022626_ann023715.png,ds5_img022626,2022,back,lusuh,not_applicable,low,vertical,low,130.7677459716797,0.7504559982596765,0.23554529239746091,True
ds6_img023296_ann024388,5000,ds6,02_extracted/uang/5000/ds6_img023296_ann024388.png,ds6_img023296,2022,front,normal,not_applicable,medium,diagonal_or_square,high,151.28811645507812,1.1353207754240895,0.66060625,True
ds7_img026209_ann027307,5000,ds7,02_extracted/uang/5000/ds7_img026209_ann027307.png,ds7_img026209,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,140.98709106445312,0.9287373882045895,0.89531876953125,True
ds8_img028456_ann029554,5000,ds8,02_extracted/uang/5000/ds8_img028456_ann029554.png,ds8_img028456,2022,back,normal,not_applicable,high,diagonal_or_square,high,157.1501922607422,0.9926166930379747,0.6194920781250001,True
ds9_img037997_ann038021,5000,ds9,02_extracted/uang/5000/ds9_img037997_ann038021.png,ds9_img037997,unknown,unknown,lusuh,not_applicable,high,horizontal,low,186.8806915283203,2.165745856353591,0.3897509765625,True
ds1_img000445_ann000445,5000,ds1,02_extracted/uang/5000/ds1_img000445_ann000445.png,ds1_img000445,2016,back,terlipat,not_applicable,medium,horizontal,medium,138.77598571777344,3.8745173745173744,0.44065093994140625,True
ds10_img003232_ann003231,5000,ds10,02_extracted/uang/5000/ds10_img003232_ann003231.png,ds10_img003232,2022,back,terlipat,not_applicable,high,horizontal,low,160.96807861328125,1.6492537313432836,0.24288168199378518,True
ds4_img007887_ann009352,5000,ds4,02_extracted/uang/5000/ds4_img007887_ann009352.png,ds4_img007887,2022,front,lusuh,not_applicable,medium,horizontal,high,151.96417236328125,1.5373491303112021,0.637514473573023,True
ds5_img022618_ann023707,5000,ds5,02_extracted/uang/5000/ds5_img022618_ann023707.png,ds5_img022618,2022,front,normal,not_applicable,low,horizontal,medium,121.92762756347656,1.5515796769803936,0.5833387520214844,True
ds6_img025739_ann026837,5000,ds6,02_extracted/uang/5000/ds6_img025739_ann026837.png,ds6_img025739,2022,back,normal,not_applicable,high,vertical,low,184.58682250976562,0.49925377494277173,0.3318452625,True
ds7_img027500_ann028598,5000,ds7,02_extracted/uang/5000/ds7_img027500_ann028598.png,ds7_img027500,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,202.09352111816406,0.9739882462935755,0.85307930859375,True
ds8_img029036_ann030134,5000,ds8,02_extracted/uang/5000/ds8_img029036_ann030134.png,ds8_img029036,2022,front,terlipat,not_applicable,low,diagonal_or_square,high,135.45590209960938,0.9916671875,0.9916671875,True
ds9_img032018_ann032902,5000,ds9,02_extracted/uang/5000/ds9_img032018_ann032902.png,ds9_img032018,unknown,unknown,lusuh,not_applicable,low,vertical,low,120.30526733398438,0.4809917355371901,0.42982177734375,True
ds1_img000182_ann000182,5000,ds1,02_extracted/uang/5000/ds1_img000182_ann000182.png,ds1_img000182,2022,front,terlipat,not_applicable,medium,horizontal,medium,137.98944091796875,3.792910447761194,0.4618699815538194,True
ds10_img003365_ann003364,5000,ds10,02_extracted/uang/5000/ds10_img003365_ann003364.png,ds10_img003365,2022,unknown,terlipat,not_applicable,medium,diagonal_or_square,low,152.60830688476562,0.9103448275862069,0.15697830057949105,True
ds4_img008068_ann009532,5000,ds4,02_extracted/uang/5000/ds4_img008068_ann009532.png,ds4_img008068,2016,front,normal,not_applicable,high,diagonal_or_square,high,193.65870666503906,1.0,1.0,True
ds5_img021649_ann022738,5000,ds5,02_extracted/uang/5000/ds5_img021649_ann022738.png,ds5_img021649,2022,back,lusuh,not_applicable,low,vertical,low,117.76985931396484,0.48086551856413157,0.18433077738281248,True
ds6_img025341_ann026436,5000,ds6,02_extracted/uang/5000/ds6_img025341_ann026436.png,ds6_img025341,2022,back,terlipat,not_applicable,low,horizontal,high,131.16725158691406,1.3333333333333333,1.0,True
ds7_img026442_ann027540,5000,ds7,02_extracted/uang/5000/ds7_img026442_ann027540.png,ds7_img026442,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,120.33785247802734,1.0736429931386284,0.8124652529296875,True
ds8_img029905_ann031003,5000,ds8,02_extracted/uang/5000/ds8_img029905_ann031003.png,ds8_img029905,2022,back,terlipat,not_applicable,medium,horizontal,medium,142.4315643310547,1.6985138004246283,0.58875,True
ds9_img033352_ann034056,5000,ds9,02_extracted/uang/5000/ds9_img033352_ann034056.png,ds9_img033352,unknown,unknown,lusuh,not_applicable,high,horizontal,low,178.4102020263672,1.9603960396039604,0.4394091796875,True
ds1_img000217_ann000217,5000,ds1,02_extracted/uang/5000/ds1_img000217_ann000217.png,ds1_img000217,2022,back,normal,not_applicable,medium,horizontal,high,153.94647216796875,1.9737098344693282,0.8823517693413628,True
ds10_img003087_ann003086,5000,ds10,02_extracted/uang/5000/ds10_img003087_ann003086.png,ds10_img003087,2022,back,terlipat,not_applicable,high,diagonal_or_square,low,183.8235321044922,1.192090395480226,0.3063045241244646,True
ds4_img007328_ann008806,5000,ds4,02_extracted/uang/5000/ds4_img007328_ann008806.png,ds4_img007328,2022,back,lusuh,not_applicable,high,horizontal,high,166.0280303955078,1.3466636710851492,0.7279168025749362,True
ds5_img022431_ann023520,5000,ds5,02_extracted/uang/5000/ds5_img022431_ann023520.png,ds5_img022431,2022,front,lusuh,not_applicable,medium,diagonal_or_square,low,142.86463928222656,0.8910121609459177,0.11955931111328125,True
ds6_img024091_ann025183,5000,ds6,02_extracted/uang/5000/ds6_img024091_ann025183.png,ds6_img024091,2022,front,terlipat,not_applicable,medium,diagonal_or_square,high,140.50526428222656,0.939951216531862,0.7979137500000001,True
ds7_img026071_ann027169,5000,ds7,02_extracted/uang/5000/ds7_img026071_ann027169.png,ds7_img026071,unknown,unknown,lusuh,not_applicable,medium,diagonal_or_square,high,154.25265502929688,1.060154241645244,0.881233154296875,True
ds8_img027970_ann029068,5000,ds8,02_extracted/uang/5000/ds8_img027970_ann029068.png,ds8_img027970,2022,back,normal,not_applicable,medium,vertical,medium,146.32049560546875,0.6436029654036244,0.5789425512695312,True
ds9_img032004_ann032890,5000,ds9,02_extracted/uang/5000/ds9_img032004_ann032890.png,ds9_img032004,unknown,unknown,lusuh,not_applicable,low,vertical,medium,121.04429626464844,0.5222929936305732,0.502890625,True
ds1_img000410_ann000410,5000,ds1,02_extracted/uang/5000/ds1_img000410_ann000410.png,ds1_img000410,2022,back,normal,not_applicable,medium,horizontal,high,143.68954467773438,2.014418125643666,0.8050181070963541,True
ds10_img002354_ann002354,5000,ds10,02_extracted/uang/5000/ds10_img002354_ann002354.png,ds10_img002354,2022,front,normal,not_applicable,high,horizontal,low,160.109619140625,1.7987012987012987,0.3498631319811875,True
ds4_img013558_ann014770,5000,ds4,02_extracted/uang/5000/ds4_img013558_ann014770.png,ds4_img013558,2016,front,normal,not_applicable,low,horizontal,high,130.65521240234375,1.560289264902057,0.6308295551658163,True
ds5_img022435_ann023524,5000,ds5,02_extracted/uang/5000/ds5_img022435_ann023524.png,ds5_img022435,2022,front,normal,not_applicable,low,horizontal,high,129.36265563964844,1.4352514506769827,0.6608573200195312,True
ds6_img024716_ann025808,5000,ds6,02_extracted/uang/5000/ds6_img024716_ann025808.png,ds6_img024716,2022,front,normal,not_applicable,medium,horizontal,low,145.27581787109375,1.6907602818518797,0.33426315869222006,True
ds7_img026781_ann027879,5000,ds7,02_extracted/uang/5000/ds7_img026781_ann027879.png,ds7_img026781,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,106.40451049804688,1.0493021632937893,0.84169158203125,True
ds8_img029318_ann030416,5000,ds8,02_extracted/uang/5000/ds8_img029318_ann030416.png,ds8_img029318,2022,front,normal,not_applicable,high,vertical,high,164.94956970214844,0.7544764891966499,0.6533275491894532,True
ds9_img034410_ann034941,5000,ds9,02_extracted/uang/5000/ds9_img034410_ann034941.png,ds9_img034410,unknown,unknown,lusuh,not_applicable,low,horizontal,low,129.84857177734375,2.2323420074349443,0.394371337890625,True
ds1_img000833_ann000833,5000,ds1,02_extracted/uang/5000/ds1_img000833_ann000833.png,ds1_img000833,2016,back,terlipat,not_applicable,medium,horizontal,low,144.02438354492188,3.9145631067961166,0.4400634765625,True
ds10_img002323_ann002323,5000,ds10,02_extracted/uang/5000/ds10_img002323_ann002323.png,ds10_img002323,2022,unknown,terlipat,not_applicable,medium,diagonal_or_square,low,141.5133514404297,0.9772727272727273,0.24827832367514907,True
ds4_img012163_ann013408,5000,ds4,02_extracted/uang/5000/ds4_img012163_ann013408.png,ds4_img012163,2016,back,lusuh,not_applicable,low,vertical,medium,99.5772476196289,0.5595798801197822,0.46428420908402424,True
ds5_img021588_ann022677,5000,ds5,02_extracted/uang/5000/ds5_img021588_ann022677.png,ds5_img021588,2022,front,normal,not_applicable,low,diagonal_or_square,medium,117.965087890625,0.832233206082147,0.46536744402099606,True
ds6_img024409_ann025501,5000,ds6,02_extracted/uang/5000/ds6_img024409_ann025501.png,ds6_img024409,2022,front,terlipat,not_applicable,low,vertical,high,127.78645324707031,0.7536332257162401,0.9108163814177083,True
ds7_img026907_ann028005,5000,ds7,02_extracted/uang/5000/ds7_img026907_ann028005.png,ds7_img026907,unknown,unknown,lusuh,not_applicable,high,diagonal_or_square,high,201.74343872070312,0.9761758900006806,0.82298293359375,True
ds8_img029507_ann030605,5000,ds8,02_extracted/uang/5000/ds8_img029507_ann030605.png,ds8_img029507,2022,back,normal,not_applicable,high,diagonal_or_square,medium,157.7335205078125,0.8922173765166869,0.5378107691333008,True
ds9_img035833_ann036159,5000,ds9,02_extracted/uang/5000/ds9_img035833_ann036159.png,ds9_img035833,unknown,unknown,lusuh,not_applicable,high,horizontal,low,167.4476318359375,2.1604938271604937,0.4239349365234375,True
ds1_img001487_ann001487,5000,ds1,02_extracted/uang/5000/ds1_img001487_ann001487.png,ds1_img001487,2016,front,terlipat,not_applicable,low,horizontal,medium,137.9599151611328,3.8173076923076925,0.4407494705199153,True
ds10_img003234_ann003233,5000,ds10,02_extracted/uang/5000/ds10_img003234_ann003233.png,ds10_img003234,2022,front,normal,not_applicable,medium,vertical,low,146.8119659423828,0.5603112840466926,0.3035241874527589,True
ds4_img011302_ann012589,5000,ds4,02_extracted/uang/5000/ds4_img011302_ann012589.png,ds4_img011302,2022,back,lusuh,not_applicable,medium,horizontal,low,138.7605438232422,1.9807692307692308,0.42697704081632654,True
ds5_img022359_ann023448,5000,ds5,02_extracted/uang/5000/ds5_img022359_ann023448.png,ds5_img022359,2022,front,lusuh,not_applicable,low,vertical,low,125.24235534667969,0.7161167734224979,0.34904180271972657,True
ds6_img023170_ann024262,5000,ds6,02_extracted/uang/5000/ds6_img023170_ann024262.png,ds6_img023170,2022,front,normal,not_applicable,high,diagonal_or_square,medium,168.64996337890625,0.8499783143521599,0.5066846936916667,True
ds7_img026126_ann027224,5000,ds7,02_extracted/uang/5000/ds7_img026126_ann027224.png,ds7_img026126,unknown,unknown,lusuh,not_applicable,low,diagonal_or_square,high,131.973876953125,0.9562651524818171,0.91769433203125,True
ds8_img028122_ann029220,5000,ds8,02_extracted/uang/5000/ds8_img028122_ann029220.png,ds8_img028122,2022,front,normal,not_applicable,high,diagonal_or_square,medium,168.7233428955078,0.9987616171003718,0.45169618359375,True
ds9_img033548_ann034214,5000,ds9,02_extracted/uang/5000/ds9_img033548_ann034214.png,ds9_img033548,unknown,unknown,lusuh,not_applicable,medium,vertical,medium,143.07803344726562,0.5348101265822784,0.5215234375,True
